"","sample_id","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astro","Endo","GABAergic","Microglia","Oligo","Peri","SMC","VLMC","QC_pass"
"718","20190329_sample_4","Glutamatergic","L6.CT_on",188.134098815726,0.867841228042174,NA,0.459320737327643,-Inf,0.057792290143041,NA,0.198746760765265,0.191585881813891,-0.0101422004336305,NA,NA,0.0622606144428743,TRUE
"719","20190329_sample_5","Glutamatergic","L6.CT_on",200.671856093291,0.925676478223561,NA,0.431258093459889,-Inf,-0.00516471207535548,NA,0.0511072820875013,0.15431655410216,0.0248337198554959,NA,NA,0.0483406802610551,TRUE
"720","20190402_sample_2","Glutamatergic","L6.CT_on",175.505212084762,0.809585608043483,NA,0.443125833093647,-Inf,0.0869867205023892,NA,0.0586434145645835,0.0646964771466555,0.0374929719395282,NA,NA,0.0150325433378034,TRUE
"721","20190402_sample_3","Glutamatergic","L6.IT_on",61.1266499575554,0.281970292994195,NA,0.166405200191902,-Inf,0.036522824901749,NA,0.031463761576544,0.334794850204424,0.00480938002814636,NA,NA,-0.0243698077703928,FALSE
"722","20190402_sample_5","Glutamatergic","L6.CT_on",38.4912896682182,0.177555947087043,NA,0.0593612933124128,-Inf,0.16921045836326,NA,0.044356185798587,0.823846944240045,0.0579461465871729,NA,NA,0.00335915980910547,FALSE
"723","20190402_sample_6","GABAergic","Vip_on",117.321861896174,0.546598341255258,NA,0.200621671415077,-0.109935148750039,-0.0250545155916368,NA,-Inf,0.192392456437462,-0.0167227407646137,NA,NA,-0.0245372689245994,TRUE
"724","20190403_sample_3","Glutamatergic","L6.CT_on",53.1257409418171,0.245063008512645,NA,0.142591992023054,-Inf,0.212741772875028,NA,0.0839660398888631,0.322875786182189,0.183089969545139,NA,NA,0.00212059676145513,FALSE
"725","20190403_sample_5","Glutamatergic","L6.IT_on",224.842574507379,1.03717325676177,NA,0.423800243954851,Inf,0.0603598403787073,NA,0.00753392463271514,0.092335652397576,0.0421347052181583,NA,NA,-0.00910403837109773,TRUE
"726","20190403_sample_6","GABAergic","Sst_on",138.315301566064,0.644406022750795,NA,0.288614153286389,0.242244218126879,0.0193072210552337,NA,-Inf,0.242976472089492,0.0191604128138053,NA,NA,-0.0150088219225315,TRUE
"727","20190403_sample_7","GABAergic","Sst_on",162.657495958133,0.757815432234874,NA,0.358709445334229,0.02664233649466,0.092097137473256,NA,-Inf,0.0370274512825934,0.0335796105835504,NA,NA,0.0056987109954115,TRUE
"728","20190408_sample_1","GABAergic","Pvalb_on",187.979739950804,0.875790857612152,NA,0.402292526535045,0.0615007549349571,0.176172948759008,NA,-Inf,0.203666107079554,0.076735818910682,NA,NA,0.0515572995826833,TRUE
"729","20190408_sample_2","GABAergic","Sst_on",181.299156628392,0.844666259829346,NA,0.459877294382501,-0.00724623297439227,0.0300710698627724,NA,-Inf,0.030338749850395,0.0575801804896387,NA,NA,0.0124877955763329,TRUE
"730","20190408_sample_5","GABAergic","Sst_on",152.864335336463,0.712189448595199,NA,0.158412326053491,-0.0184709147675932,0.01111105374363,NA,-Inf,0.517008788606367,0.307100876367243,NA,NA,-0.00773182789083572,TRUE
"731","20190408_sample_6","GABAergic","Sst_on",163.95841081634,0.763876347840182,NA,0.243313877206371,0.0993634004815272,0.0114126124747608,NA,-Inf,0.501895188544156,0.131615011792023,NA,NA,0.00761002866040493,TRUE
"734","20190409_sample_2","GABAergic","Sst_on",56.4598870107723,0.263044585968627,NA,-0.013073855087673,0.0561143186493023,-0.0252935393917212,NA,-Inf,0.692876876348873,0.0185534200551039,NA,NA,-0.0288582767598218,FALSE
"735","20190409_sample_3","Glutamatergic","L6.CT_on",19.672029072502,0.0907448356030525,NA,0.261206853067251,-Inf,0.0932762742331134,NA,0.0280839724853186,0.00491281515746356,0.0727213521946583,NA,NA,-0.00851599970343604,FALSE
"736","20190409_sample_4","GABAergic","Sst_on",170.182080398206,0.792872200914688,NA,0.312964624908499,0.125633890250632,0.147299586109358,NA,-Inf,0.173459809395578,0.0954565488048974,NA,NA,0.0289499818971833,TRUE
"737","20190409_sample_5","Glutamatergic","L6.CT_on",194.166613435557,0.895668532761585,NA,0.513507260603414,-Inf,0.0411305123916712,NA,0.0463735825970857,0.0503829554363116,0.0173715092830102,NA,NA,0.0098081428748518,TRUE
"738","20190409_sample_7","GABAergic","Sst_on",108.390799276755,0.504988841247993,NA,0.286524365019995,0.0545260238847746,0.170903092829116,NA,-Inf,0.0943835366185888,0.0140270110407605,NA,NA,-0.0255932522138455,TRUE
"739","20190409_sample_8","Glutamatergic","L6.CT_on",183.115775134483,0.84469227092245,NA,0.486699557074768,-Inf,0.0368551896519757,NA,0.0371861251559631,0.0610624686982772,0.0182688798525768,NA,NA,0.00702632423941849,TRUE
"740","20190409_sample_9","Glutamatergic","L6.IT_on",233.906517239811,1.07898419503045,NA,0.520999332424596,Inf,0.0645421904800135,NA,-0.0107093575097661,0.081432670111243,0.0277632148852505,NA,NA,0.0498021985051199,TRUE
"732","20190409_sample_10","Glutamatergic","L6.CT_on",171.731163714241,0.792176351597253,NA,0.480026514838941,-Inf,0.0717973339207514,NA,0.0409592672454261,0.0485956846932049,0.00200661285214772,NA,NA,0.0672465970578867,TRUE
"733","20190409_sample_11","Glutamatergic","L6.IT_on",174.721660370622,0.805971172988303,NA,0.444453830753682,-Inf,0.0290460787948189,NA,0.0265094361057443,0.0943083720217732,0.0588685634071435,NA,NA,-0.00829747958620048,TRUE
"742","20190410_sample_3","Glutamatergic","L6.CT_on",158.792306284966,0.732490871976235,NA,0.478943768360816,-Inf,0.164069849451152,NA,0.14808703549118,0.0706762028041146,0.0121171684252995,NA,NA,0.075059381440365,TRUE
"743","20190410_sample_4","GABAergic","Sst_on",151.258827034127,0.704709443072403,NA,0.235594361126399,0.141378138187711,0.0922496128068382,NA,-Inf,0.335650516229733,0.0376926929202434,NA,NA,-0.00119627663489484,TRUE
"744","20190410_sample_6","Glutamatergic","L5.IT_on",145.29339668505,0.670221935307311,NA,0.296137469852838,-Inf,0.0601464080561647,NA,0.0780163128146127,0.160885375072721,0.0318985427294308,NA,NA,-0.00289148237799056,TRUE
"745","20190410_sample_7","Glutamatergic","L6.CT_on",203.773122977782,0.939982270094705,NA,0.446739001177672,-Inf,0.0345424527329854,NA,0.0145724481713553,0.0370497021458874,0.0365844573340085,NA,NA,-0.000301020111187618,TRUE
"741","20190410_sample_10","Glutamatergic","L6.CT_on",95.2038472520479,0.439164533349605,NA,0.315123686175881,-Inf,-0.0020520274416552,NA,0.0243342019214222,0.00216241599612148,-0.0136023051547609,NA,NA,0.00528638813577035,TRUE
"746","20190411_sample_1","Glutamatergic","L6.CT_on",57.4108127721324,0.264829558132723,NA,0.263224971481672,-Inf,0.0287873147042794,NA,0.170071174410603,0.00320031757302919,0.0531215958300813,NA,NA,-0.0107352736964763,FALSE
"747","20190411_sample_3","GABAergic","Pvalb_on",51.0703838503415,0.237935084294604,NA,0.155667683479371,-0.0789186375433358,0.0250047943437846,NA,-Inf,0.13246279694357,0.0297937507253125,NA,NA,0.0237043387877079,FALSE
"748","20190411_sample_5","Glutamatergic","L6.CT_on",109.731957761392,0.506181056908744,NA,0.304750766583281,-Inf,-0.00152871185310998,NA,-0.00761347494239376,0.0016757993824398,-0.0297452197602814,NA,NA,0.0316401234215358,TRUE
"749","20190411_sample_6","GABAergic","Sst_on",112.324738242339,0.523316921611143,NA,0.314584110601559,-0.101688002726567,-0.0274767593685061,NA,-Inf,0.0284963221162335,-0.0140561403962794,NA,NA,-0.0266340625128993,TRUE
"750","20190411_sample_8","Glutamatergic","L6.CT_on",171.767657106784,0.792344691471837,NA,0.360868477260928,-Inf,0.0665152931176766,NA,0.123004897231042,0.0712976183334749,0.0850811238875944,NA,NA,0.0923947212234473,TRUE
"751","20190412_sample_1","GABAergic","Pvalb_on",196.89515682822,0.917327464669302,NA,0.505476274965489,0.143856292807308,0.0880387519778775,NA,-Inf,0.0717825857326825,0.0790440562739373,NA,NA,0.0309577705752583,TRUE
"752","20190412_sample_3","Glutamatergic","L6.IT_on",177.626017350755,0.819368641837268,NA,0.4289167346714,-Inf,0.00788035024161293,NA,0.00975383014385232,0.0195481777995312,0.0115529067520095,NA,NA,0.030367255450575,TRUE
"753","20190412_sample_6","GABAergic","Sst_on",67.175748109243,0.312969397993255,NA,0.310158254009989,-0.0126499885641967,-0.000731897789974545,NA,-Inf,0.0240356022282116,0.041106613200134,NA,NA,0.0247497555472275,FALSE
"754","20190415_sample_1","GABAergic","Pvalb_on",139.221777325388,0.648629260759691,NA,0.331232392762323,-0.0240035240617552,0.00102911657273123,NA,-Inf,0.0338019526691574,-0.0162082885597881,NA,NA,-0.0101459110935772,TRUE
"756","20190415_sample_3","Glutamatergic","L6.CT_on",123.125487804399,0.567963889651513,NA,0.33511548628586,-Inf,0.110215662614485,NA,0.0115009594243394,0.0532377475617329,0.0904368900183546,NA,NA,0.0308188136527087,TRUE
"757","20190415_sample_4","Glutamatergic","L6.IT_on",232.699461402053,1.07341618355805,NA,0.489856557443363,Inf,0.00685590227989562,NA,-0.00657235850256213,0.0384993569398041,-0.0149475868319474,NA,NA,0.0370878932890728,TRUE
"758","20190415_sample_6","Glutamatergic","L6.CT_on",166.210605231008,0.766710642383845,NA,0.370639043689531,-Inf,0.034508851498807,NA,0.029823036913984,0.0931603297639797,-0.0139234301228631,NA,NA,0.00874415218167265,TRUE
"759","20190415_sample_8","GABAergic","Sst_on",185.209772194907,0.862885677313837,NA,0.438125739247409,0.187901171863615,0.0896080510180798,NA,-Inf,0.0590822839351159,0.0390725493662783,NA,NA,0.0603348921617377,TRUE
"755","20190415_sample_10","Glutamatergic","L6.IT_on",258.792128415171,1.1937786926731,NA,0.600104457199333,Inf,0.0964061123400505,NA,0.0240249210382715,0.0203086965988325,0.0563514812376506,NA,NA,0.0500262694570859,TRUE
"761","20190416_sample_3","Glutamatergic","L6.CT_on",177.561556304029,0.819071290350727,NA,0.457603758730101,-Inf,0.0094258057999611,NA,0.0735257621203085,0.080486831477872,0.032233444033075,NA,NA,0.0269573005649005,TRUE
"762","20190416_sample_4","GABAergic","Pvalb_on",189.614701813805,0.883408086216334,NA,0.452611303434156,0.107628857139592,0.0663698005972612,NA,-Inf,0.169222281453372,0.0693029301823918,NA,NA,0.0139519153906673,TRUE
"763","20190416_sample_5","GABAergic","Sst_on",59.8121032266944,0.27866244093221,NA,0.199017171486881,-0.0825133838508283,0.0455271870152231,NA,-Inf,0.0242140403123889,0.0288699625061333,NA,NA,-0.0129037383485733,FALSE
"764","20190416_sample_6","Glutamatergic","L6.IT_on",146.729992018879,0.676848786402128,NA,0.398980994039269,-Inf,0.035930099253224,NA,0.0238221548789323,0.0410316001020591,0.0265840081180537,NA,NA,0.0236260137995921,TRUE
"765","20190416_sample_7","GABAergic","Sncg_on",249.544663923676,1.16261962745266,NA,0.444392357914632,0.00595017539022093,0.0469778242657921,NA,Inf,0.0928967644311153,0.0689368682914365,NA,NA,0.0364392143245738,TRUE
"766","20190416_sample_8","GABAergic","Pvalb_on",129.151396434069,0.601711717839388,NA,0.362796506250192,-0.0515406803009168,-0.0189101901991731,NA,-Inf,0.00383292470143504,-0.0191487843694936,NA,NA,0.0048173968567145,TRUE
"767","20190416_sample_9","Glutamatergic","L6.IT_on",191.866760192704,0.885059570988264,NA,0.519746828999537,-Inf,0.103611215951394,NA,0.119064997115342,0.0407065114707803,0.0372438693292122,NA,NA,0.0309960703525835,TRUE
"760","20190416_sample_10","Glutamatergic","L6.CT_on",102.044426022633,0.470719346209972,NA,0.343406326713627,-Inf,-0.00156452401994278,NA,0.0272992745680221,0.00195281793727366,-0.0268179669826818,NA,NA,0.00433933971688137,TRUE
"769","20190417_sample_2","Glutamatergic","L6.CT_on",156.03937058791,0.719791892306448,NA,0.361494620877631,-Inf,-0.00760393928964033,NA,0.132260744631227,0.00287154349202959,0.0665651941821505,NA,NA,0.0037566778308747,TRUE
"770","20190417_sample_3","Glutamatergic","L6b_on",64.1535535246809,0.295933055329121,NA,0.217720924552763,-Inf,0.0482174055094624,NA,0.0298472618877798,0.157466448996447,0.0435608842360437,NA,NA,-0.00469129162111502,FALSE
"771","20190417_sample_4","GABAergic","Sst_on",205.630375989007,0.958024537036025,NA,0.479699896358803,0.047550009393977,0.0923727354658824,NA,-Inf,0.0568382440252078,0.00540269907161647,NA,NA,-0.026605491124315,TRUE
"772","20190417_sample_5","GABAergic","Sst_on",194.030591776623,0.903981558967547,NA,0.480578613559603,0.0987489012309593,0.121420395982379,NA,-Inf,0.0481366667963074,0.092065800987208,NA,NA,0.0458622659411015,TRUE
"773","20190417_sample_9","Glutamatergic","L6.CT_on",118.207741310938,0.545278883674653,NA,0.357929455709915,-Inf,0.0792607763568962,NA,-0.0464332439624053,0.0206075099553615,0.0443784109082224,NA,NA,-0.00975913697304627,TRUE
"768","20190417_sample_10","GABAergic","Sst_on",223.182002201676,1.03979693323843,NA,0.365863888519471,0.0996614171867457,0.0554222023750563,NA,Inf,0.254855209998939,0.12182482931862,NA,NA,-0.00383008560448797,TRUE
"775","20190418_sample_2","GABAergic","Sst_on",66.0445093006164,0.307698997009454,NA,0.271182255780096,-0.0779165273080985,-0.0225827816171575,NA,-Inf,0.00257796302626271,-0.00924537896660918,NA,NA,-0.0151404333257807,FALSE
"776","20190418_sample_4","Glutamatergic","L6.CT_on",164.948734563044,0.760889776326019,NA,0.390734173676757,-Inf,0.0788277974980698,NA,0.00878686009010427,0.0216752558149144,0.0234957720771709,NA,NA,-0.0175524866832046,TRUE
"777","20190418_sample_5","Glutamatergic","L6.IT_on",189.632977802777,0.874755386554626,NA,0.499836236915654,-Inf,0.107631563456872,NA,0.0579259519053348,0.0522214211074731,0.0812967327086164,NA,NA,0.0470050760058532,TRUE
"778","20190418_sample_7","Glutamatergic","L6.CT_on",237.340594649198,1.09482520404963,NA,0.508080711841161,Inf,0.0139601317948056,NA,0.0830338483578202,0.1425952037299,-0.00156176059545564,NA,NA,0.0485247231829029,TRUE
"779","20190418_sample_8","GABAergic","Pvalb_on",74.832223860312,0.348640643554453,NA,0.24778022458025,-0.0136307148005865,0.00491196070218288,NA,-Inf,0.0978553385551234,0.0787279207970693,NA,NA,-0.0250556308293514,FALSE
"780","20190418_sample_9","Glutamatergic","L6b_on",83.2896952343882,0.384205903398029,NA,0.178311365194425,-Inf,-0.00549824531932086,NA,-0.00763221848250185,0.227980703075421,0.54135737339859,NA,NA,0.0098857721568897,FALSE
"774","20190418_sample_10","Glutamatergic","L6.CT_on",88.5607315624766,0.4085205952525,NA,0.283857604228845,-Inf,0.0113324431433401,NA,0.033314594374307,0.0124959995229791,-0.00529497942142022,NA,NA,-0.00912663167325341,TRUE
"781","20190422_sample_1","GABAergic","Pvalb_on",202.641298641126,0.944098533017429,NA,0.522255156330554,0.0398466877339564,0.0715812627024904,NA,-Inf,0.0193296567083832,0.058764181317555,NA,NA,0.0647765897257629,TRUE
"783","20190422_sample_4","GABAergic","Pvalb_on",63.1291196358318,0.294116301260096,NA,0.222204379609133,-0.0604596345149881,0.0821808051867791,NA,-Inf,0.218058519309591,-0.00916781003001524,NA,NA,-0.0170847212260906,FALSE
"784","20190422_sample_5","GABAergic","Sst_on",179.559611084428,0.836561779611412,NA,0.433598950691015,0.0372778439015671,0.103768822497678,NA,-Inf,0.0335664276516005,0.0717880292070523,NA,NA,0.0221114353637554,TRUE
"785","20190422_sample_6","Glutamatergic","L6.CT_on",151.255235053538,0.697723218507254,NA,0.357773687471851,-Inf,0.0710721312805963,NA,0.0760049964362417,0.165811482399204,0.0503976395721582,NA,NA,0.0110614762191132,TRUE
"786","20190422_sample_7","Glutamatergic","L6.IT_on",155.060516934578,0.715276551589755,NA,0.376368179461339,-Inf,-0.00552202318491338,NA,0.046741275872556,0.0528141151014655,0.039259141627249,NA,NA,0.00334799689535293,TRUE
"787","20190422_sample_8","GABAergic","Sst_on",169.492087917308,0.789657550725526,NA,0.458637716274801,0.178188457396618,0.123299778063797,NA,-Inf,0.119232302946898,0.133879943873008,NA,NA,0.0323873313289083,TRUE
"782","20190422_sample_10","Glutamatergic","L6.CT_on",217.683938053852,1.00415127993756,NA,0.443270759600247,Inf,0.0384629492863528,NA,0.19409222200331,0.334873145780179,0.0322113549865589,NA,NA,0.0918555373349937,TRUE
"788","20190423_sample_1","Glutamatergic","L6.IT_on",191.128608284798,0.881654560082363,NA,0.486942911721518,-Inf,0.0767499009090141,NA,0.0396534209781224,0.083869715707257,0.0482185436800251,NA,NA,0.0367170322934562,TRUE
"790","20190423_sample_3","Glutamatergic","L5.IT_on",61.2260727704903,0.282428919137015,NA,0.296127262446799,-Inf,0.0275313275146377,NA,-0.0432978176069309,0.0278176077900797,0.0543931246358203,NA,NA,-0.024741269924596,FALSE
"791","20190423_sample_5","Glutamatergic","L6b_on",164.352572184371,0.758139746990153,NA,0.42411359484714,-Inf,-0.00537458807571365,NA,0.00538793431021298,0.0518545290226388,-0.00429830628441995,NA,NA,-0.0222016403585351,TRUE
"792","20190423_sample_7","Glutamatergic","L6.CT_on",182.252661253565,0.840710824629244,NA,0.445874303455813,-Inf,0.05444447243209,NA,0.115699517450449,0.0214114309236172,0.0212350300520474,NA,NA,0.0472541474010813,TRUE
"793","20190423_sample_8","GABAergic","Pvalb_on",180.957898804315,0.843076351882385,NA,0.342653487566574,-0.00675874470065167,0.0850210837645036,NA,-Inf,0.302574509949038,-0.0108765766634651,NA,NA,0.0447841682720993,TRUE
"789","20190423_sample_10","GABAergic","Pvalb_on",191.914092630672,0.894120865455293,NA,0.355842961599009,0.0788347871138846,0.06939881404346,NA,-Inf,0.16017917045947,0.0422745089519494,NA,NA,0.0564456622169444,TRUE
"794","20190424_sample_1","Glutamatergic","L6.CT_on",219.767302568975,1.01376160380041,NA,0.544819393610432,Inf,0.108738133227766,NA,0.186401414018017,0.0233318996823483,0.0936928288250035,NA,NA,0.0905991920594192,TRUE
"795","20190424_sample_2","GABAergic","Pvalb_on",121.543655280864,0.56626752501946,NA,0.369953393352008,0.0495599610323047,-0.0134192649056357,NA,-Inf,0.00257796302626271,0.00683598809532058,NA,NA,0.000303780824619144,TRUE
"796","20190424_sample_3","Glutamatergic","L6.CT_on",229.6079813429,1.05915553720053,NA,0.548988367607097,Inf,0.13790359579185,NA,0.168938415135542,0.15322978143715,0.0605835608164936,NA,NA,0.0859340214786805,TRUE
"797","20190424_sample_4","Glutamatergic","L6.CT_on",231.74501325164,1.06901342265415,NA,0.486542948846408,Inf,0.0467541073547041,NA,0.0444778137309395,0.0367585392344123,0.0273561338377979,NA,NA,0.0162740587965628,TRUE
"798","20190424_sample_5","Glutamatergic","L6.CT_on",168.13973193568,0.775609484746659,NA,0.427117387715833,-Inf,0.0966666217895596,NA,0.178616310264135,0.226197956389464,0.112030935692048,NA,NA,0.0730744496750704,TRUE
"799","20190424_sample_6","Glutamatergic","L6.IT_on",166.194168065374,0.76663481960584,NA,0.423002654547091,-Inf,0.0335969419174408,NA,0.00305929680400979,0.0795779818616448,0.0563452480262889,NA,NA,-0.0136215132231359,TRUE
"800","20190424_sample_7","GABAergic","Lamp5_on",165.610272411757,0.771572311690783,NA,0.363343753387614,0.159241318819298,0.0660018442158809,NA,-Inf,0.136348405644613,0.041723860704231,NA,NA,0.00201225800896262,TRUE
"801","20190425_sample_1","Glutamatergic","L6.IT_on",239.399709736972,1.10432366805856,NA,0.546409212486438,Inf,0.118359417963127,NA,0.0608259054738588,0.120596862030019,0.0552566497616816,NA,NA,0.0626561777262014,TRUE
"806","20190425_sample_4","GABAergic","Lamp5_on",220.982215153875,1.02954820438253,NA,0.578008762122237,0.1904760838197,0.126666237725501,NA,Inf,0.0348537840971644,0.0243891285543363,NA,NA,0.01094709264905,TRUE
"807","20190425_sample_6","GABAergic","Sst_on",205.077257804408,0.955447579277823,NA,0.396667736771924,0.0902455647762469,0.0730250500384819,NA,-Inf,0.216152263972002,0.0629065602451861,NA,NA,0.0427076755889152,TRUE
"808","20190425_sample_7","Glutamatergic","L6.IT_on",176.042255221523,0.812062927031653,NA,0.481497253974085,-Inf,0.15376755678489,NA,0.05888870113569,0.10061674873872,0.0767536852380818,NA,NA,0.0372637695216776,TRUE
"809","20190425_sample_8","Glutamatergic","L6.CT_on",205.533481783283,0.94810260530867,NA,0.511217016475852,-Inf,0.0526329970759199,NA,0.0458320366989542,0.0175039186030252,0.0220792193601737,NA,NA,0.0181276284164899,TRUE
"810","20190425_sample_9","Glutamatergic","L6.CT_on",184.064900922496,0.849070480373159,NA,0.427561310046951,-Inf,0.0359340263242302,NA,0.227099280425826,0.0761271286397457,0.0649899344668567,NA,NA,-0.0035622849575517,TRUE
"802","20190425_sample_12","Glutamatergic","L6.CT_on",124.10330102848,0.57247443098625,NA,0.327734533484136,-Inf,0.0355234685342833,NA,-0.00846195973116561,0,0.00518325498727114,NA,NA,-0.0224013393525464,TRUE
"803","20190425_sample_13","Glutamatergic","L6.CT_on",176.353888264098,0.813500454859246,NA,0.445972246560423,-Inf,0.0817015274862452,NA,0.25160920867159,0.0241931373663701,0.0642350833907396,NA,NA,0.0500654368513511,TRUE
"804","20190425_sample_14","Glutamatergic","L6.CT_on",140.43491865979,0.647810328042071,NA,0.357550623084917,-Inf,0.00429394689978047,NA,0.0668219039866224,0.0455228034913682,0.00921467738885536,NA,NA,-0.021115284498089,TRUE
"805","20190425_sample_16","Glutamatergic","L6.IT_on",192.188725553405,0.886544760625743,NA,0.444394248153014,-Inf,0.0806930786311578,NA,0.0376684962334778,0.0916841415593682,0.15056191176583,NA,NA,0.0089733684224777,TRUE
"811","20190429_sample_1","GABAergic","Pvalb_on",170.211258115735,0.79300813885281,NA,0.402626384399128,0.111598885516966,0.0561911934615488,NA,-Inf,0.193755472632752,0.0497788713882599,NA,NA,0.0252629663839988,TRUE
"812","20190429_sample_4","GABAergic","Pvalb_on",177.31467077165,0.826102683315556,NA,0.426891862925373,0.00334728600915321,0.0690534703899091,NA,-Inf,0.0384603815243427,0.41057626608348,NA,NA,0.053285805307786,TRUE
"813","20190429_sample_5","GABAergic","Pvalb_on",201.683745386367,0.939637326791615,NA,0.474793431158967,-0.00711080267703089,0.113386706709855,NA,-Inf,0.0451297160501699,0.0672167664735521,NA,NA,0.0127452713922486,TRUE
"814","20190429_sample_6","GABAergic","Pvalb_on",95.3845949766152,0.444393402498693,NA,0.166278964336185,0.0231921937707647,-0.00541178995498326,NA,-Inf,0.257810791256813,0.0440663514552835,NA,NA,0.022959143517175,TRUE
"815","20190429_sample_7","Glutamatergic","L6.CT_on",207.631674377795,0.957781329417443,NA,0.488954234883471,-Inf,0.0170411938958865,NA,0.0830602263653199,0.044424612044459,0.0949329005341259,NA,NA,0.031366287157886,TRUE
"816","20190430_sample_1","GABAergic","Vip_on",232.689177980707,1.08409052376667,NA,0.482883520993727,0.113466909396295,0.0257715994109216,NA,Inf,0.0641635809650172,0.0320877614341822,NA,NA,-0.0057462065014459,TRUE
"818","20190430_sample_3","GABAergic","Vip_on",192.841641095378,0.898442280441793,NA,0.302435208559512,0.0286010625408417,0.0625140170500877,NA,-Inf,0.328144528606262,0.032355833346881,NA,NA,0.0197896700998527,TRUE
"819","20190430_sample_4","GABAergic","Sncg_on",279.508825925685,1.30222158213265,NA,0.458037365206503,0.0311597195829955,0.0166374635694608,NA,Inf,0.145217815783729,-0.0146582169835258,NA,NA,0.0332032213121652,TRUE
"820","20190430_sample_5","GABAergic","Vip_on",244.856288168345,1.14077665317978,NA,0.454204922659288,-0.0289302431471195,0.059067252222128,NA,Inf,0.131791601534498,0.0166384804284884,NA,NA,-0.00922861320094074,TRUE
"821","20190430_sample_6","GABAergic","Vip_on",191.003392651267,0.889877946956738,NA,0.418462263696863,0.0214491632828461,0.144032667198835,NA,-Inf,0.0374667818237465,0.1169980536893,NA,NA,0.00048903699938856,TRUE
"822","20190430_sample_7","Glutamatergic","L5.IT_on",221.123202301224,1.0200162152512,NA,0.456321975693295,Inf,0.0486738377764045,NA,0.140947912775823,0.0935517305650382,0.0147303628366795,NA,NA,0.0361661949773998,TRUE
"823","20190430_sample_8","GABAergic","Lamp5_on",149.123145634798,0.694759380130542,NA,0.412561921746848,0.0472149863856152,0.0484888216336674,NA,-Inf,0.00576271457793851,0.00595991038089501,NA,NA,-0.00490420012661214,TRUE
"824","20190430_sample_9","Glutamatergic","L2.3.IT_on",244.141024385078,1.12619481397335,NA,0.515056895211944,Inf,0.153660668303799,NA,0.0402299970144679,0.120544471080441,0.0514412664615566,NA,NA,0.0342954041199894,TRUE
"817","20190430_sample_10","Glutamatergic","L4_on",226.674612611043,1.04562424043625,NA,0.500340807563109,Inf,0.0715281412485507,NA,0.135600216806271,0.0942854835492431,0.0259491843755254,NA,NA,0.0358593289053363,TRUE
"825","20190501_sample_1","GABAergic","Vip_on",259.63663868093,1.20963777541886,NA,0.409010189167616,0.0982007547069625,0.0830158121527628,NA,Inf,0.197733879241847,0.0653563035614402,NA,NA,-0.0066396311721218,TRUE
"829","20190501_sample_3","GABAergic","Vip_on",193.778296439229,0.90280612405118,NA,0.335992305531157,-0.0761857009146216,0.0112868560129087,NA,-Inf,0.122847821833664,-0.00811157432370524,NA,NA,-0.0133213312280618,TRUE
"830","20190501_sample_4","GABAergic","Vip_on",152.100124841907,0.708629019345758,NA,0.414861943652579,0.502415400127357,0.0611611299461552,NA,-Inf,0.129489320023885,0.00864833353252372,NA,NA,0.000574171858037225,TRUE
"831","20190501_sample_5","Glutamatergic","L6.CT_on",195.16720754073,0.900284159713163,NA,0.499178656470744,-Inf,0.0541382989357146,NA,0.0997189911487537,0.0745358296434316,0.0687447519932976,NA,NA,0.0283991594393352,TRUE
"832","20190501_sample_6","GABAergic","Sncg_on",200.324811082008,0.933306100670309,NA,0.380356098271306,-0.0133387371342881,0.0259006562521825,NA,-Inf,0.0572278131188668,-0.00347438159880684,NA,NA,0.0107476211535335,TRUE
"833","20190501_sample_7","GABAergic","Pvalb_on",192.424700446458,0.896499768931849,NA,0.506401087445506,0.0645738548223322,0.0490017094139186,NA,-Inf,0.0483045743104776,0.0848991274428272,NA,NA,0.0533371015338264,TRUE
"834","20190501_sample_8","GABAergic","Vip_on",235.461646307307,1.09700735413409,NA,0.472627727743092,-0.0109007071827776,0.03613688195911,NA,Inf,0.018414083889234,0.0389203927323796,NA,NA,-0.00134027500872621,TRUE
"835","20190501_sample_9","GABAergic","Pvalb_on",207.056913905532,0.9646707259586,NA,0.542995784315281,0.0704852255443197,0.0472084832499013,NA,-Inf,0.0579692073792041,0.0414186724654233,NA,NA,0.0442142858234762,TRUE
"826","20190501_sample_11","GABAergic","Pvalb_on",186.635091288291,0.869526187783172,NA,0.435056756666836,0.0731330797478021,0.0755379052514704,NA,-Inf,0.0537918397169067,0.0998422490196889,NA,NA,0.0211223445837001,TRUE
"827","20190501_sample_12","Glutamatergic","L6.IT_on",220.065389451832,1.01513664473191,NA,0.546873781919857,Inf,0.0592902397104808,NA,0.0373207456451031,0.0446266015743027,0.0247228333251433,NA,NA,0.0224791568291329,TRUE
"828","20190501_sample_14","GABAergic","Pvalb_on",151.162834564713,0.704262217604731,NA,0.46291164559812,0.101306465469972,0.132634039490886,NA,-Inf,0.0995357981281271,0.0878194101862037,NA,NA,0.0206852722205481,TRUE
"836","20190503_sample_1","GABAergic","Vip_on",188.513263574476,0.878276525014682,NA,0.228100186743678,0.0921409800005547,0.0667353716571929,NA,-Inf,0.480435745381542,0.0138514204748442,NA,NA,-0.00177638873939127,TRUE
