"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5319","RSPH10B",0.313555596789463,-0.654864513951312,0.229,0.4,1
"5320","ATG4B",0.313739407980244,-0.216977012629552,0.314,0.886,1
"5321","DAZ1",0.31394645559341,0.037474705418663,0.1,0.086,1
"5322","DPPA2",0.31399393502849,-0.0347654181606765,0.114,0.143,1
"5323","HMGA2",0.31405359116722,-0.0177020017334592,0.086,0.143,1
"5324","WHSC1L2P",0.314092619691464,0.0565835283663676,0.1,0.071,1
"5325","SLC2A14",0.314549107831,-0.886991038170814,0.514,0.671,1
"5326","C11orf49",0.314865918228572,-1.39078286329068,0.771,0.971,1
"5327","HMGXB3",0.315039545130021,-1.27400113428752,0.2,0.657,1
"5328","SGK223",0.315822447600979,-0.413821667339443,0.4,0.857,1
"5329","TM2D1",0.317500217943459,-0.182345065190141,0.443,0.829,1
"5330","U2SURP",0.317839782772184,-0.291227368697534,0.529,0.986,1
"5331","BATF2",0.317900983510195,0.0369942074822014,0.086,0.1,1
"5332","MTRNR2L8",0.318081134396905,0,0.1,0.114,1
"5333","CDK5RAP2",0.318190034359303,-0.723894461078881,0.314,0.9,1
"5334","CYP4F23P",0.318318670573134,-0.0179219079972623,0.129,0.1,1
"5335","RPL13AP18",0.318525145588187,0.0759488532332986,0.1,0.057,1
"5336","N4BP2L1",0.318823516372539,-0.710804378064302,0.3,0.943,1
"5337","CDH13",0.319217468072392,-0.735877738686252,1,1,1
"5338","SRSF5",0.319330438778572,-0.346828515092239,0.686,0.986,1
"5339","CIDEC",0.319477411814174,-0.134301091711591,0.157,0.2,1
"5340","MORF4L2",0.31978416599748,-1.50454847413086,0.186,0.914,1
"5341","RTN4",0.321222058931609,-0.933919114788234,0.771,1,1
"5342","PRKCSH",0.321765662172046,-1.35090716185913,0.229,0.614,1
"5343","VEZT",0.322599816995927,-1.41446597645677,0.4,0.957,1
"5344","SPACA6P-AS",0.32283200587151,-0.96874906601556,0,0.157,1
"5345","RBP7",0.323493149811382,-0.177538185552188,0.171,0.286,1
"5346","PPP1R21",0.324043881053953,-1.2905830850283,0.486,0.943,1
"5347","GLS",0.324183071645049,-1.15410881764783,0.571,1,1
"5348","ATXN2L",0.324235345734461,-0.532689087933116,0.271,0.743,1
"5349","LINC00376",0.32430950589836,-0.067114195858537,0.143,0.171,1
"5350","MTND4P12",0.324457396941486,-0.109624491174498,0.143,0.143,1
"5351","FANCD2OS",0.325103473522424,0,0.1,0.1,1
"5352","LINC-PINT",0.325381167215954,-0.802719771926588,0.929,1,1
"5353","CNN1",0.325429673801807,-0.0687127500840142,0.129,0.157,1
"5354","SEC24C",0.326087393037572,-1.3280541976842,0.243,0.629,1
"5355","SYTL5",0.326202325874751,-0.190822342335578,0.229,0.4,1
"5356","LINC00434",0.326254585221765,-0.0885366746016573,0.114,0.171,1
"5357","RAC1P5",0.326295202491186,0.135655099357566,0.114,0.014,1
"5358","LRRC37A5P",0.327045866333762,0,0.114,0.086,1
"5359","UBE3C",0.32734455983149,-0.336338537811529,0.671,0.957,1
"5360","USP33",0.327451488675896,-0.284426913327799,0.571,0.971,1
"5361","PDXDC1",0.327464704055974,-0.748125968874874,0.714,0.986,1
"5362","STRBP",0.327966798245655,-1.24042025522026,0.643,1,1
"5363","ZNF706",0.328143699671321,-1.42499484684023,0.143,0.829,1
"5364","USHBP1",0.329121642154128,-0.0995356735509143,0.114,0.186,1
"5365","FUT6",0.329877739841095,-0.0181473467102594,0.086,0.129,1
"5366","RPSAP52",0.329883793241844,-0.0360692547075217,0.071,0.157,1
"5367","RPL31P49",0.330041726224061,0.0874628412503394,0.043,0.114,1
"5368","AMELY",0.331336743123838,0,0.1,0.1,1
"5369","SEC14L4",0.331417477523165,-0.0183785293148545,0.114,0.1,1
"5370","USP48",0.332116415977774,-0.22901279306085,0.414,0.9,1
"5371","RPL13",0.332533627725554,0.169342581797952,0.229,0.771,1
"5372","RHOD",0.332854729609175,-0.070389327891398,0.129,0.129,1
"5373","VIL1",0.333191405319493,-0.0506260730699679,0.229,0.257,1
"5374","RPS3P3",0.333232815035456,0.0360692547075217,0.071,0.114,1
"5375","MICU3",0.333744055127307,-1.11464491334211,0.286,0.957,1
"5376","MAP3K7",0.33397866694952,-0.279845946353743,0.343,0.871,1
"5377","AURKB",0.334813933027477,0.037474705418663,0.1,0.071,1
"5378","HMGB1P20",0.334821305759687,0.0379678501990206,0.1,0.071,1
"5379","ZC3H11B",0.335250040880467,-0.12691211248222,0.114,0.271,1
"5380","KDM5D",0.335587768107486,1.0250395448672,0.171,0.357,1
"5381","CASC20",0.335613020240348,-0.0494686762642997,0.114,0.171,1
"5382","BEST3",0.335658138925527,0,0.086,0.114,1
"5383","CKM",0.336578096311754,-0.106915203916512,0.114,0.186,1
"5384","SH2D1B",0.336729116307501,0.0183785293148545,0.086,0.1,1
"5385","MSLNL",0.336813076849264,-0.960471635813362,0.057,0.143,1
"5386","CDCP2",0.337023985456669,-0.0721497857558354,0.114,0.143,1
"5387","C1orf185",0.337267539214105,-0.14359085362885,0.186,0.257,1
"5388","PYGM",0.337285280197454,0.0573331750659517,0.1,0.057,1
"5389","ZNF337",0.337744681856814,0.145909335532376,0.143,0.757,1
"5390","CES5A",0.337878194206865,0.0537712564409809,0.071,0.1,1
"5391","ITK",0.338312274442009,-0.0524674198941356,0.114,0.129,1
"5392","MARK3",0.338612267094715,-0.44416683593641,0.7,1,1
"5393","RNPC3P1",0.338969373732307,-0.163975735111126,0.214,0.457,1
"5394","RPL21",0.339150241931886,-1.32671249625731,0.2,0.886,1
"5395","OFD1P17",0.339803179018441,0.130396637255675,0.1,0.029,1
"5396","ANKRD36P1",0.339982385543155,-0.0695409332530771,0.1,0.171,1
"5397","C4orf45",0.34012649630945,-2.47993935614585,0.371,0.714,1
"5398","KIF7",0.340483317162241,-0.222392421336448,0.271,0.214,1
"5399","AOX1",0.340616147537991,-0.146841388329271,0.143,0.243,1
"5400","NXPE4",0.340963391917614,-2.54114626842867,0.057,0.186,1
"5401","MAN1C1",0.341096367915413,-0.4921909604257,0.571,0.9,1
"5402","GSTA12P",0.341377725142566,0.0183785293148545,0.086,0.1,1
"5403","SNX1",0.341431199303331,0.145808664093782,0.4,0.814,1
"5404","TREH",0.341474461708524,-0.0874628412503394,0.129,0.143,1
"5405","RAB11FIP3",0.34179860263341,-1.41438749023839,0.5,0.943,1
"5406","FRYL",0.342251269056883,-0.292404572165656,0.757,0.971,1
"5407","APOL4",0.342405371372936,0.0769619818148841,0.1,0.043,1
"5408","TEX33",0.342931780457924,-0.0551415541924608,0.1,0.129,1
"5409","EIF4A2",0.34318556552511,-0.0167570791576104,0.386,0.929,1
"5410","ZC3H14",0.343390833633778,0.100635325859993,0.386,0.914,1
"5411","TRAPPC12",0.343672955367996,-0.657140789787095,0.329,0.886,1
"5412","HMGB1P40",0.343807111930831,0.0565835283663676,0.1,0.057,1
"5413","CCDC155",0.343901115009966,-0.0687127500840142,0.129,0.143,1
"5414","EIF4HP1",0.344299663452002,0.0531113364595625,0.057,0.114,1
"5415","TRIM44",0.345518142042002,-0.435250035013943,0.586,0.957,1
"5416","RPL4P4",0.345864774281271,0.0732489820306386,0.086,0.143,1
"5417","THOC1",0.346062204013382,-0.282115905270529,0.457,0.871,1
"5418","LRRC8E",0.346786659942394,-0.0687127500840142,0.114,0.157,1
"5419","FTH1",0.347231205629429,-0.300900906702983,0.643,0.957,1
"5420","CTIF",0.347391324232071,-0.983411942545931,0.386,0.914,1
"5421","AGO2",0.347955836972625,0.172276276516838,0.329,0.786,1
"5422","TSPYL4",0.348253116950595,-0.67205791677127,0.143,0.386,1
"5423","PDE4DIP",0.348431938066652,-0.358892050319847,0.543,0.971,1
"5424","EEF1A1",0.348474649288242,0.384653210459811,0.4,0.757,1
"5425","ANKIB1",0.348824616736474,-0.61756095022689,0.586,1,1
"5426","KPNA6",0.349094397044711,-0.29626649127441,0.686,0.929,1
"5427","MYO5A",0.349223984982144,-1.44355662126178,0.614,1,1
"5428","DNM1L",0.349940455004305,-1.35137063123067,0.5,0.986,1
"5429","MSH3",0.350278086026284,-0.358040187746767,0.514,0.971,1
"5430","CLASP1",0.350422962238681,-1.72310311657281,0.757,0.986,1
"5431","BOD1",0.350499258075129,0.645930518012584,0.071,0.171,1
"5432","MYEOV2",0.350577071996707,-1.43874175987011,0.129,0.7,1
"5433","ACTBP11",0.350615525687729,0.135655099357566,0.1,0.014,1
"5434","ADGRD2",0.351248143669813,-0.0730634621897231,0.086,0.157,1
"5435","MGAT4EP",0.351438974284123,0,0.1,0.086,1
"5436","WDFY1",0.351536486856926,0.0853455550377857,0.386,0.771,1
"5437","UBXN1",0.351703740436358,0.684640515058619,0.129,0.3,1
"5438","MRPL20",0.351987150154223,-0.845719052177106,0.2,0.543,1
"5439","STAP1",0.352519686053323,-0.0518389315196179,0.1,0.157,1
"5440","RPS6KC1",0.352526622886607,-0.762280793129635,0.529,0.986,1
"5441","LAMA1",0.352635257900319,-0.224215156943266,0.4,0.457,1
"5442","CELA1",0.353123827366676,-0.101879614019213,0.071,0.229,1
"5443","PPAN",0.353723582748836,-0.777607578663552,0,0.143,1
"5444","FCAR",0.353731791483135,-0.137503523749935,0.129,0.214,1
"5445","ALPL",0.353887586908463,-0.776225024613433,0.2,0.286,1
"5446","STYXL1",0.354414620063784,0.206078888117404,0.6,0.786,1
"5447","TBL1Y",0.354770512008193,-0.22026612022806,0.257,0.414,1
"5448","LINC00841",0.354872661978035,-0.0506260730699681,0.086,0.157,1
"5449","POM121L11P",0.355613296753097,-1.39231742277876,0.014,0.114,1
"5450","EOMES",0.356214835640859,0.0968615392525893,0.1,0.029,1
"5451","HTR3E",0.358363712231711,-0.0183785293148545,0.1,0.1,1
"5452","KL",0.359034577378261,0.0749620576812221,0.1,0.043,1
"5453","XRRA1",0.35948897264852,-0.23540373656827,0.386,0.857,1
"5454","SESN3",0.359510470395869,-0.0342535851284014,0.486,0.914,1
"5455","PPP1R12A",0.360136953850399,-0.414256859238474,0.743,1,1
"5456","DLGAP5",0.360181872823631,-0.164119379761107,0.143,0.229,1
"5457","HORMAD2",0.360228538690549,-0.117836490293858,0.214,0.271,1
"5458","MPPE1",0.361063747869121,0.125674101787638,0.214,0.757,1
"5459","MIR138-1",0.361503446696168,-1.52176867423396,0,0.1,1
"5460","ACBD6",0.36181833342784,-0.167151673465431,0.414,0.957,1
"5461","SLC5A10",0.363239567561207,-0.0896372124846764,0.114,0.143,1
"5462","RPL17P6",0.363498329593105,-0.0824621601919729,0.114,0.2,1
"5463","OSMR-AS1",0.363923340072614,-0.13897641314881,0.114,0.243,1
"5464","RNASEK",0.364214280295524,-0.950732455083303,0.057,0.5,1
"5465","FAM92A1P1",0.364491641764955,-0.70823387562289,0.014,0.2,1
"5466","RPL21P11",0.36518715493549,0.0721497857558354,0.057,0.1,1
"5467","GDF5",0.365269629966718,-0.0369942074822014,0.086,0.114,1
"5468","UBXN2B",0.365273525280456,-1.05982145646433,0.229,0.9,1
"5469","CCSAP",0.365391908131101,-0.64472764557947,0.214,0.786,1
"5470","MYOM3",0.366637641235008,-0.0356239097307215,0.071,0.143,1
"5471","SCN10A",0.366643233746331,-0.0551415541924608,0.086,0.129,1
"5472","IPO11",0.3673797888435,0.0373194427494186,0.6,0.843,1
"5473","CEP290",0.367396994453344,-1.32884280738659,0.329,0.971,1
"5474","YWHAE",0.368128570545772,-0.120674953430458,0.657,0.871,1
"5475","KLC1",0.368405047926935,-0.882854310249667,0.671,0.971,1
"5476","EHHADH-AS1",0.368441128376429,-0.0188590272513161,0.086,0.1,1
"5477","SYNDIG1L",0.368960228474057,-0.0356239097307215,0.114,0.1,1
"5478","S100A8",0.369435668855471,-0.0186156781673469,0.086,0.1,1
"5479","ZNF507",0.369709077430484,-1.04088026925152,0.2,0.6,1
"5480","USP50",0.370123029741349,-1.82887130701059,0.257,0.471,1
"5481","PSIP1P1",0.370139349276168,-0.591194454432671,0.057,0.371,1
"5482","TGM7",0.370285276917954,-0.037474705418663,0.086,0.114,1
"5483","SSC4D",0.370719580327713,0.0771678605224599,0.071,0.114,1
"5484","KCNMA1",0.371148396715141,-1.10991769207804,0.843,1,1
"5485","KIFC1",0.371722760711899,-0.0356239097307215,0.071,0.143,1
"5486","ELDR",0.372243934238352,-0.0551415541924608,0.086,0.129,1
"5487","MEF2D",0.372288704323474,-0.0640321715270575,0.286,0.729,1
"5488","ARHGEF7",0.372510155724045,-1.26111307834278,0.529,0.986,1
"5489","FAM69A",0.372604562646576,-1.27498834936588,0.5,0.986,1
"5490","TAC4",0.372726452202181,-0.182478051785397,0.143,0.257,1
"5491","RBM22",0.373297253544794,1.22152070225199,0.114,0.3,1
"5492","TACR1",0.373492119057553,-2.66520975417559,0.129,0.314,1
"5493","PRAMEF20",0.373749365125396,-0.108252890652023,0.1,0.171,1
"5494","TMPRSS4",0.37435323512544,-0.0183785293148545,0.086,0.1,1
"5495","IK",0.374608229738249,0.48085177722442,0.2,0.714,1
"5496","TUBA1B",0.374616967879077,-0.333474325905336,0.386,0.9,1
"5497","CUL5",0.374708086719478,-0.770125188907833,0.757,0.957,1
"5498","CCDC144B",0.374785789632276,-0.684840089529049,0.686,0.986,1
"5499","KCNMA1-AS1",0.375268819674125,-1.12810482574769,0,0.114,1
"5500","DPPA4",0.375415930273064,-0.0721497857558354,0.1,0.129,1
"5501","LINC00707",0.375519640427334,-0.258068152940444,0.271,0.3,1
"5502","IRS2",0.376568104898874,0.303477569835747,0.457,0.729,1
"5503","SLC13A2",0.376790440561585,-0.0183785293148545,0.086,0.1,1
"5504","SARAF",0.376981193159009,-0.116953944432021,0.443,0.986,1
"5505","KAT6B",0.377117913935773,-0.184172802341987,0.643,0.957,1
"5506","SUGP2",0.378164330732263,-0.433071009243272,0.614,1,1
"5507","RPL23",0.378757699023246,-0.157896957878014,0.257,0.829,1
"5508","ADAMTS12",0.37891109099553,-0.71574910825651,0.371,0.529,1
"5509","GIPR",0.380743690585709,-0.121015400961366,0.114,0.171,1
"5510","GNAS",0.380984517827381,0.153525288727964,0.586,0.986,1
"5511","TSPEAR",0.380999142204042,-0.161280907033061,0.186,0.271,1
"5512","ENKD1",0.381555743046589,-1.97098392613983,0.014,0.1,1
"5513","SBK2",0.382454217154279,-0.0730634621897231,0.086,0.143,1
"5514","LINC01387",0.382670758621237,-0.0365258760251139,0.1,0.1,1
"5515","TK1",0.38339622449335,-0.0365258760251139,0.071,0.129,1
"5516","NEK4",0.383517525325638,-1.28926985752581,0.243,0.857,1
"5517","RPL8",0.384569109709464,-1.21549162472498,0.243,0.686,1
"5518","OIT3",0.385399533587925,-0.118181426348314,0.1,0.186,1
"5519","ADGRG7",0.386000101116592,-0.202308175293116,0.229,0.357,1
"5520","SMTN",0.386028464738329,-0.104336659814736,0.1,0.171,1
"5521","CLCN3P1",0.386030151982719,-0.105610187960599,0.086,0.186,1
"5522","CCL25",0.386269000184046,-0.104336659814736,0.129,0.143,1
"5523","CEL",0.386326466728532,-0.850252880495318,0.014,0.129,1
"5524","TEX264",0.386624084581031,-0.496250780715847,0.157,0.229,1
"5525","LINC00437",0.386780950665249,0,0.057,0.129,1
"5526","ABCD4",0.387993963587833,0.24757298193985,0.257,0.643,1
"5527","HAPLN1",0.389086122700744,-0.0343515047907769,0.1,0.114,1
"5528","CCNI",0.389087798993467,-0.309244505095323,0.386,0.929,1
"5529","MROH2A",0.38932886204757,-0.123988717275453,0.086,0.2,1
"5530","DNASE1L3",0.389579290615735,-0.0369942074822014,0.071,0.114,1
"5531","HERC2P5",0.389619434004176,0,0.057,0.114,1
"5532","OXR1",0.389905347415672,-0.593155855712185,0.914,1,1
"5533","DEFB119",0.390097475762683,-0.0558532347335175,0.086,0.114,1
"5534","GFRA3",0.39016413748489,-0.103093492964104,0.1,0.171,1
"5535","KIAA2013",0.391102806922962,-2.03254869386819,0.057,0.257,1
"5536","PPP2R5C",0.391254943633557,-0.27141630010095,0.643,0.929,1
"5537","ORAI1",0.391299351224431,-0.0347654181606765,0.129,0.086,1
"5538","CD6",0.391345652396391,-0.0712586831698218,0.1,0.129,1
"5539","MKL1",0.391519646705592,-0.383626891636961,0.757,0.943,1
"5540","RPS18",0.391982257026811,-1.67702911862641,0.186,0.729,1
"5541","NUDT13",0.392435128996031,0.51917603232305,0.186,0.571,1
"5542","MYO7B",0.39247595901544,-0.160464672193246,0.114,0.3,1
"5543","AQP7",0.393049972456962,-0.037474705418663,0.071,0.114,1
"5544","TMEM218",0.393176007925983,1.03307413322981,0.1,0.2,1
"5545","RNF14",0.393418792065854,0.326275686212702,0.2,0.529,1
"5546","NDUFV2",0.393805650774412,-0.121893959091803,0.157,0.557,1
"5547","CPA3",0.394135105028878,-0.0179219079972623,0.086,0.1,1
"5548","STX10",0.39417150474054,-1.18902027484067,0.171,0.671,1
"5549","TBXA2R",0.394398423994719,-0.037474705418663,0.086,0.1,1
"5550","TBC1D21",0.394634870251872,-0.037474705418663,0.086,0.1,1
"5551","SLC38A2",0.39543692530518,0.724956253221902,0.314,0.614,1
"5552","MEGF6",0.395455864102229,-2.16157363200939,0.086,0.243,1
"5553","OTOP3",0.395958931684448,-0.0188590272513161,0.071,0.1,1
"5554","SH2B1",0.396551815283639,-1.60263027278403,0.314,0.814,1
"5555","HNF1A",0.396783330347933,0,0.057,0.114,1
"5556","USP28",0.396832422717315,-1.69911703687303,0.314,0.886,1
"5557","TRDN",0.397245228903037,-0.570315724756755,0.2,0.4,1
"5558","AADACL3",0.397334110029863,-0.108252890652023,0.1,0.157,1
"5559","LINC00602",0.398159367438374,-0.813231488394273,0,0.143,1
"5560","ADAMTS7P4",0.399354055534049,-0.765534746362977,0,0.129,1
"5561","JPH2",0.399787058081217,-0.197036847059554,0.157,0.229,1
"5562","ATG16L1",0.400260573944104,-2.15144756974127,0.129,0.629,1
"5563","OTOP1",0.400955782149282,-0.166009951438929,0.129,0.243,1
"5564","PCSK7",0.401554274186821,-1.16264762874218,0.243,0.786,1
"5565","ERGIC2",0.402263320401933,-1.32498141886492,0.114,0.743,1
"5566","LSMEM2",0.402365508508148,-0.0365258760251139,0.086,0.1,1
"5567","MYT1L-AS1",0.402472528977847,-0.789580220329628,0,0.157,1
"5568","SLC5A5",0.40300790308326,-0.120854394874386,0.171,0.457,1
"5569","SPAG9",0.403605901539971,-0.777231265404026,0.657,0.957,1
"5570","PNLIP",0.404997167024822,-0.0551415541924608,0.086,0.114,1
"5571","DYNC1I2",0.405231198621595,-1.07277135552163,0.357,1,1
"5572","NACA3P",0.406402902708438,-0.0911478880581952,0.086,0.214,1
"5573","DTWD1",0.406415375538626,-1.1338949139512,0.157,0.814,1
"5574","POLR2J2",0.406936040659248,-1.10022744773865,0.171,0.714,1
"5575","STSP1",0.407304592749175,-0.0749620576812221,0.071,0.129,1
"5576","SRP19",0.408572086057501,-0.0394546538767022,0.157,0.643,1
"5577","GPALPP1",0.408575330159145,-0.810696214175937,0.329,0.914,1
"5578","NPM1P46",0.409030919109003,-0.131244533278253,0.129,0.214,1
"5579","CBWD6",0.409321702236687,-0.361699806373315,0.643,0.8,1
"5580","MRE11A",0.409405884105833,-0.0935688532857952,0.329,0.829,1
"5581","PTGFR",0.40960990589888,-0.0874628412503394,0.1,0.143,1
"5582","ZDHHC17",0.409656785350612,-0.941655046915534,0.371,0.957,1
"5583","AVP",0.409740928740673,-0.0172779914318355,0.057,0.129,1
"5584","POMP",0.409890813937657,0.1053667156723,0.229,0.629,1
"5585","ARFGEF2",0.41037202926031,-0.82915629347445,0.586,0.943,1
"5586","PLXNA2",0.410748631638103,-1.33252245838663,0.314,0.914,1
"5587","FTH1P10",0.41082708806307,-0.139162747671625,0.114,0.2,1
"5588","ATP6V1G1",0.411128946689819,0.556562542126101,0.271,0.514,1
"5589","FHL5",0.4113905199783,-0.0558532347335175,0.086,0.1,1
"5590","SMG9",0.411520732898215,-0.0988262900416599,0.257,0.457,1
"5591","PRR19",0.411843713549851,-0.0537712564409809,0.129,0.071,1
"5592","NCOR1P1",0.413303826053749,-0.037474705418663,0.071,0.1,1
"5593","TRIQK",0.41376179384988,-1.24439195432221,0.157,0.714,1
"5594","FTH1P5",0.414111387851758,-0.167944637314072,0.129,0.257,1
"5595","UPK3A",0.414358141140277,-0.0565835283663676,0.071,0.114,1
"5596","SEPT14",0.414800644455646,-0.396421821111497,0.4,0.543,1
"5597","CSNK1G3",0.415068441559552,0.0171418255766529,0.2,0.771,1
"5598","FAM157B",0.415481604788569,0,0.043,0.114,1
"5599","SEP15",0.415732483405618,0.0319597413975448,0.329,0.757,1
"5600","PCDH9-AS4",0.416721848073882,-0.859401669827199,0,0.186,1
"5601","LINC00702",0.41688998359866,-0.0730634621897231,0.057,0.143,1
"5602","SYNGR4",0.41788104765273,-0.0740005814437769,0.086,0.114,1
"5603","KIAA0368",0.417943283186368,-1.42731114361469,0.486,0.986,1
"5604","XPNPEP2",0.41795992120023,-0.0919224894410392,0.086,0.129,1
"5605","FTH1P12",0.417982114911927,-0.0551415541924608,0.086,0.1,1
"5606","EFCAB3",0.41861727735544,-0.153805336079035,0.143,0.186,1
"5607","HPSE2",0.419497073989191,-0.521064070558151,0.9,0.943,1
"5608","ZKSCAN7",0.419529745301358,-1.53076520633234,0.129,0.3,1
"5609","NANOG",0.419846963790961,-0.0524674198941356,0.057,0.143,1
"5610","SSMEM1",0.420280237242599,-0.0369942074822014,0.057,0.114,1
"5611","ZNF37A",0.420327140520867,-0.498643633651625,0.371,0.9,1
"5612","SLC9B1P1",0.42083767522037,-0.070389327891398,0.071,0.143,1
"5613","OCM2",0.421537861981936,-0.109624491174498,0.071,0.157,1
"5614","SRPX2",0.422634747178235,0.0573331750659517,0.1,0.014,1
"5615","PAXBP1",0.423323103175474,-0.000685985006927403,0.371,0.886,1
"5616","TNFRSF8",0.423475144932558,-0.238786859587117,0.2,0.414,1
"5617","SCX",0.42437540140339,-1.03058831983342,0,0.129,1
"5618","SERPINB5",0.426676309617403,-0.0188590272513161,0.057,0.1,1
"5619","CASP5",0.427377707614017,-0.252766070379967,0.186,0.343,1
"5620","PLEKHM3",0.427573947392251,-0.253148083463908,0.657,0.943,1
"5621","RPL23AP42",0.427824243538127,0.279617290029398,0.129,0.443,1
"5622","RYK",0.428057045706591,-0.882543664939162,0.314,0.771,1
"5623","OTUD4",0.428316232418745,-0.0119034919587069,0.343,0.7,1
"5624","SAMD7",0.428778918481108,-0.0730634621897231,0.071,0.129,1
"5625","PLA2G5",0.4288045877095,-0.174029399775049,0.1,0.214,1
"5626","UBA1",0.429088612357775,0.332319700733958,0.257,0.557,1
"5627","ATP5I",0.429178522892199,-0.307620924361321,0.371,0.871,1
"5628","FGFRL1",0.429654728323199,-0.963930745292478,0.029,0.1,1
"5629","LINC00114",0.429750265190918,-0.1426043954428,0.086,0.186,1
"5630","KCNS3",0.429784106476973,-0.123988717275453,0.086,0.171,1
"5631","IL33",0.429961229326121,-0.0565835283663676,0.071,0.1,1
"5632","IPP",0.430193256038255,-1.52479135113856,0.3,0.486,1
"5633","CYP2AB1P",0.430666950367589,-0.0712586831698218,0.057,0.143,1
"5634","FTO",0.4308525291617,-0.570877709004865,0.714,0.986,1
"5635","AKAP8L",0.431063275897361,-0.843986063068784,0.457,0.929,1
"5636","TMEM150B",0.431427912805918,-0.209923069374231,0.157,0.3,1
"5637","RPL10AP6",0.432189121470525,-0.0717906830680104,0.114,0.229,1
"5638","CCDC7",0.432338086558068,-0.489181694940927,1,1,1
"5639","SEMA6D",0.432456377041404,-1.29046826619294,0.5,0.943,1
"5640","NEK1",0.432540022491067,-0.490227901704687,0.671,0.914,1
"5641","PLXND1",0.432890259645855,-0.0776120667916125,0.229,0.486,1
"5642","RBM26",0.433921143921763,-1.18243856183513,0.514,1,1
"5643","TAF15",0.434192391816387,-0.464477535582828,0.614,0.957,1
"5644","CDC23",0.434323843071432,-1.02694872964042,0.229,0.529,1
"5645","LINC00935",0.43481555148842,-0.807354922057604,0.314,0.5,1
"5646","TM4SF5",0.435303868470945,-0.0931094043914815,0.071,0.129,1
"5647","METTL2A",0.435568826513283,-1.24447195480737,0.271,0.329,1
"5648","ZNF962P",0.435839156131417,0.0365258760251139,0.029,0.1,1
"5649","KDELR2",0.436750471821741,-0.0154147041707446,0.471,0.643,1
"5650","LINC01531",0.438346316100024,-0.0183785293148545,0.057,0.1,1
"5651","BCAR4",0.439380254502082,-0.0931094043914815,0.071,0.129,1
"5652","TTTY14",0.439684096545022,-1.10942553648754,0.443,0.7,1
"5653","RAD21",0.440150074314479,0.0802224680188948,0.2,0.529,1
"5654","APPBP2",0.441260231284012,-0.11555665441805,0.514,0.843,1
"5655","BIRC5",0.441299725435408,-0.0558532347335175,0.071,0.1,1
"5656","STX11",0.441324730573186,-0.037474705418663,0.057,0.1,1
"5657","SLC9B1P5",0.441591890165096,-0.164119379761107,0.114,0.243,1
"5658","EFCAB9",0.441657119252012,-0.0163018123291004,0.057,0.129,1
"5659","LINC01350",0.44203594912614,-0.199308808223407,0.143,0.214,1
"5660","CAPN11",0.44246379679995,-0.0749620576812221,0.071,0.114,1
"5661","CYP4F12",0.442715144184256,-0.0558532347335175,0.071,0.1,1
"5662","RPL15P7",0.442785662376142,-0.0181473467102594,0.057,0.1,1
"5663","SLC25A24P2",0.443012445159857,-0.155650870460194,0.114,0.171,1
"5664","RNF219",0.443838893105951,-1.46498286315392,0.114,0.486,1
"5665","MTND1P23",0.445014424950912,-0.0551415541924608,0.071,0.1,1
"5666","MEP1A",0.445102826811265,-0.0168738185643963,0.114,0.057,1
"5667","CTF2P",0.445639505833138,-0.0168738185643963,0.029,0.143,1
"5668","TLX1NB",0.445927283338099,-0.176156955153827,0.1,0.2,1
"5669","KLF7P1",0.447158006759476,-0.0188590272513161,0.043,0.1,1
"5670","WDR41",0.447233409512409,-0.533204689037745,0.557,0.914,1
"5671","FGR",0.44727345015637,-0.0931094043914815,0.071,0.129,1
"5672","SPRYD7",0.447621579970118,-0.872171814575865,0.614,0.914,1
"5673","SMTNL2",0.447693270998828,-0.194816176984023,0.157,0.286,1
"5674","ZP2",0.449020379615781,-0.0544477840223762,0.057,0.114,1
"5675","S1PR2",0.449052648487581,-0.0573331750659517,0.057,0.1,1
"5676","DAAM1",0.449870727109922,-1.4636475294298,0.486,0.986,1
"5677","PTPRB",0.449993318820707,-1.69877426039637,0.286,0.771,1
"5678","NBPF3",0.450182251625107,-1.4457205805193,0.414,0.829,1
"5679","ATP5J2P2",0.450279495836077,-0.0524674198941356,0.086,0.1,1
"5680","RPLP0",0.450624162425632,0.717185817129656,0.229,0.357,1
"5681","RPL23P6",0.450765234684709,-0.12976787497033,0.043,0.214,1
"5682","OSTCP1",0.450855576722578,-0.0864147518174734,0.086,0.1,1
"5683","OVCA2",0.451418065332344,-0.915111102413487,0,0.1,1
"5684","PRX",0.452218030608611,-0.135883428081773,0.086,0.186,1
"5685","WNK4",0.452314561726938,-0.105610187960599,0.057,0.171,1
"5686","CPNE3",0.452524118331282,-0.741114409765949,0.143,0.543,1
"5687","GIPC1",0.452544478748244,-1.53986669280253,0.157,0.686,1
"5688","TTLL8",0.454096511705063,-0.14086253583985,0.114,0.143,1
"5689","SERGEF",0.454154385032653,-0.430168290515765,0.257,0.871,1
"5690","FGF23",0.454229019775902,-0.0365258760251139,0.1,0.057,1
"5691","RPL17P36",0.454306929894213,-0.0565835283663676,0.043,0.114,1
"5692","HHATL",0.454612513943428,-1.56048141960084,0.1,0.357,1
"5693","LBHD1",0.455442814999656,-0.104336659814736,0.114,0.114,1
"5694","TXNDC16",0.455566893017218,-0.835051574999605,0.314,0.843,1
