"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"6661","Gm7240",6.21053785110331e-12,3.70654446316624,0.309,0.132,2.6118416932815e-07
"6662","Vax1",6.29350461323213e-12,-2.68457798685178,0.006,0.23,2.64673336509477e-07
"6663","Slc31a2",6.37368372805816e-12,2.59560131761036,0.331,0.321,2.68045269183486e-07
"6664","LOC102638454",6.46953535386719e-12,-2.21282210431733,0.017,0.202,2.72076309306885e-07
"6665","Tmem33",6.57816772520841e-12,0.541075255452048,0.663,0.962,2.7664484368364e-07
"6666","Ubxn2b",6.60346304029086e-12,-1.57274388468048,0.157,0.772,2.77708638159432e-07
"6667","Ppapdc2",6.64200304243547e-12,-1.83913969984874,0.073,0.602,2.79329437949624e-07
"6668","Dmpk",6.65195855905071e-12,-1.86022666221767,0.011,0.223,2.79748117200877e-07
"6669","4932441J04Rik",6.71886320691117e-12,-1.48932517923472,0.309,0.349,2.82561792166649e-07
"6670","Rbms1",6.82933524687694e-12,1.86393509607381,0.489,0.519,2.8720769380741e-07
"6671","A230103J11Rik",6.8725670343532e-12,-2.3100147471797,0.017,0.158,2.89025806629724e-07
"6672","Pzp",6.97160839930608e-12,-2.28189893735932,0.039,0.277,2.93190991232817e-07
"6673","Gm6415",6.99411291988119e-12,-0.513916555216523,0.253,0.597,2.94137418845603e-07
"6674","Crot",7.07048726576811e-12,2.44893198943023,0.354,0.378,2.97349341961878e-07
"6675","Lsm4",7.08582106265974e-12,-0.909482349047143,0.399,0.978,2.97994204790156e-07
"6676","Cln8",7.1033767174226e-12,2.06763661127102,0.337,0.506,2.98732507851207e-07
"6677","Rasal3",7.24641284000732e-12,7.62913832147068,0.331,0.006,3.04747891986508e-07
"6678","Lgals3bp",7.29001921662152e-12,5.96602793259514,0.455,0.057,3.06581758155018e-07
"6679","Adrb2",7.32392130359847e-12,8.49909292793172,0.59,0.005,3.08007510422834e-07
"6680","Myb",7.38520684505513e-12,-1.56498275877805,0.101,0.242,3.10584873868793e-07
"6681","Gm18335",7.4383778714982e-12,-0.611734475729063,0.067,0.415,3.12820981385857e-07
"6682","Tmem256",7.45884252203417e-12,0.0467657996605748,0.764,0.998,3.13681622264147e-07
"6683","Masp2",7.47996573940079e-12,-1.79662360010117,0.028,0.332,3.145699591705e-07
"6684","Gm34690",7.71634722234154e-12,3.00467518165671,0.27,0.252,3.24510982435574e-07
"6685","LOC105242554",7.80912945226712e-12,4.76512148510257,0.292,0.068,3.28412939115094e-07
"6686","Hdlbp",7.80997167082202e-12,1.07078826177909,0.5,0.835,3.2844835861642e-07
"6687","Unc45a",7.81538719353934e-12,-1.86797629540929,0.112,0.525,3.28676108424297e-07
"6688","Gm16124",7.86978625678061e-12,2.36440153335091,0.169,0.224,3.30963861028908e-07
"6689","Gm13446",7.88490724861262e-12,-2.64039598181125,0,0.135,3.31599774340404e-07
"6690","Sik2",7.92251157137757e-12,1.11714256418848,0.5,0.846,3.33181224134284e-07
"6691","Adam21",7.98709129743834e-12,-2.65735838457515,0.017,0.184,3.35897124513769e-07
"6692","Gtf2h1",7.98909135524767e-12,-1.54763485636082,0.236,0.755,3.35981236944941e-07
"6693","Gm29750",8.22743765052779e-12,-1.20748877824035,0.955,0.93,3.46004890392946e-07
"6694","Cd82",8.25753561931477e-12,7.15780876720234,0.522,0.006,3.47270660470283e-07
"6695","Eef1a1-ps1",8.27445258989425e-12,0.273037718671085,0.528,0.554,3.47982103668003e-07
"6696","Dcxr",8.74691408094197e-12,4.39830207448744,0.478,0.106,3.67851471674015e-07
"6697","Gm20075",8.86933678988939e-12,-0.677153282193389,0.258,0.791,3.72999958698798e-07
"6698","Prrc1",8.87045400837082e-12,2.0402073369427,0.236,0.457,3.73046943322035e-07
"6699","Gm36916",9.12652597052856e-12,-2.27566546139485,0.006,0.155,3.83816049690579e-07
"6700","3110053B16Rik",9.16611565939518e-12,-1.58074850323112,0.096,0.609,3.85480994055864e-07
"6701","Unc5b",9.36569065342731e-12,-2.78699848749874,0.039,0.141,3.93874120429886e-07
"6702","Dapp1",9.59109288937581e-12,6.57989373383618,0.551,0.043,4.033534114627e-07
"6703","Appl2",9.77909313745156e-12,1.98875799623048,0.427,0.438,4.11259761895526e-07
"6704","Fam212a",9.82721395347603e-12,6.94182672272542,0.573,0.022,4.13283482813434e-07
"6705","Mcur1",9.82976824773914e-12,3.81022222180947,0.298,0.155,4.1339090365867e-07
"6706","Prox1",9.89205422622648e-12,-2.50215152441023,0.107,0.463,4.16010340483955e-07
"6707","Anp32e",9.89394733941891e-12,-1.03555865724376,0.494,0.976,4.16089955359262e-07
"6708","Tcf12",9.90161066382857e-12,0.81383168781128,0.685,0.872,4.1641223646731e-07
"6709","Caps2",1.00185889461106e-11,-2.82571178064218,0.011,0.13,4.21331758128683e-07
"6710","LOC105245631",1.0116870667204e-11,0.197331767682644,0.809,0.878,4.25464995909265e-07
"6711","Gm33852",1.01299326451818e-11,-2.950609550438,0.011,0.144,4.26014317393122e-07
"6712","Anapc7",1.016715962173e-11,-1.70245820502798,0.157,0.662,4.27579897891855e-07
"6713","Il17ra",1.03628978721431e-11,6.31500269870181,0.41,0.028,4.3581167001298e-07
"6714","Irgm1",1.04092483632028e-11,2.87753072134438,0.309,0.254,4.37760939914493e-07
"6715","Pex11b",1.04979954721236e-11,-1.19891877325558,0.247,0.894,4.4149319958016e-07
"6716","Lsm10",1.06634286473954e-11,1.10781609531571,0.36,0.586,4.48450491766213e-07
"6717","Gipc1",1.07436683447073e-11,-1.35760114473501,0.225,0.77,4.51824972236665e-07
"6718","Gm36131",1.07658792139599e-11,-2.85869295998295,0,0.131,4.52759050343082e-07
"6719","6820408C15Rik",1.0780788959131e-11,-2.2896914519475,0.118,0.189,4.53386079676253e-07
"6720","Nfix",1.07884374438659e-11,-2.09610636129097,0.5,0.57,4.53707736701779e-07
"6721","Gfm1",1.07996035450865e-11,-1.39894855322171,0.157,0.666,4.54177327088611e-07
"6722","D10Jhu81e",1.08142457412677e-11,-0.992642571737058,0.169,0.863,4.54793104649015e-07
"6723","Snx30",1.0956389514223e-11,1.2312334491285,0.478,0.747,4.60770961020648e-07
"6724","Ell3",1.10031401783202e-11,-1.92825455680757,0.006,0.242,4.62737060199255e-07
"6725","1810011H11Rik",1.10465530832403e-11,7.6700738928286,0.32,0.002,4.6456278991567e-07
"6726","Ankle2",1.11007415845253e-11,1.37196182945461,0.562,0.748,4.66841687337213e-07
"6727","Ubap2",1.11288138199254e-11,-1.28609243603457,0.27,0.794,4.68022265196962e-07
"6728","Nagpa",1.11478999416168e-11,3.76855567099825,0.303,0.176,4.68824932044695e-07
"6729","Pepd",1.11667332627015e-11,1.3130031715194,0.483,0.639,4.6961696736291e-07
"6730","Lcp2",1.13144615432599e-11,8.06901421776759,0.624,0.006,4.75829680201794e-07
"6731","LOC105245427",1.13502289127189e-11,-2.91940744872253,0.006,0.135,4.77333876924393e-07
"6732","Uba2",1.13598361447033e-11,-1.14761429585643,0.41,0.944,4.77737909065497e-07
"6733","Acot10",1.14877878068512e-11,-1.0000461603649,0.051,0.349,4.83118916217129e-07
"6734","Qsox1",1.15164284894704e-11,-2.53705354923452,0.034,0.406,4.84323400124678e-07
"6735","Fam101b",1.15417300644002e-11,-2.38926519459513,0.017,0.15,4.85387457858348e-07
"6736","Gm34561",1.15966534157713e-11,-2.2652805015151,0,0.158,4.87697259400262e-07
"6737","Tnfrsf1b",1.17927695439247e-11,6.54818150799918,0.567,0.037,4.95944923169755e-07
"6738","Cd47",1.1801156574094e-11,-0.771826731855025,0.708,0.994,4.96297639723524e-07
"6739","Mboat1",1.1878703997979e-11,5.47904430925054,0.427,0.055,4.99558896635007e-07
"6740","Rnf4",1.19894825864053e-11,-1.19974106746153,0.303,0.882,5.04217690171275e-07
"6741","Gm31953",1.2019815816207e-11,-2.47690789134092,0.006,0.147,5.05493354150584e-07
"6742","LOC105243924",1.23392105901771e-11,-2.43909107536305,0.011,0.151,5.18925501369897e-07
"6743","Myeov2",1.23495652808591e-11,-0.661331027800047,0.809,0.999,5.19360967886529e-07
"6744","LOC105242448",1.23682822726839e-11,-1.10650119984268,0,0.251,5.2014811097772e-07
"6745","Gm17799",1.24811918607293e-11,-0.511258641313623,0.129,0.419,5.24896523702969e-07
"6746","Pwwp2a",1.25960133421586e-11,1.21324219222237,0.478,0.781,5.2972534110448e-07
"6747","Crhr2",1.26769107581463e-11,-3.66244926615171,0.006,0.106,5.33127481933844e-07
"6748","5031439G07Rik",1.27031192703428e-11,1.7107769807285,0.399,0.487,5.34229680914266e-07
"6749","Asap1",1.27955603345613e-11,0.685864787121062,0.77,0.961,5.38117289869974e-07
"6750","Cmc2",1.32706895310315e-11,-1.61675995622818,0.197,0.699,5.5809884822753e-07
"6751","A830021M18Rik",1.34535594043747e-11,-2.42668616409341,0,0.145,5.65789440750979e-07
"6752","Epc1",1.35934860922895e-11,1.13522826672385,0.494,0.758,5.71674057611234e-07
"6753","Tnnt1",1.3628906958159e-11,-3.58082682631457,0.017,0.201,5.73163682125376e-07
"6754","Commd10",1.39587499043382e-11,0.865536599426949,0.494,0.801,5.87035227226944e-07
"6755","Usp12",1.41998631650455e-11,1.60613160357736,0.326,0.559,5.9717524540599e-07
"6756","Gm17138",1.43148799519675e-11,-0.593859137034311,0.045,0.391,6.02012276379994e-07
"6757","Nfkbib",1.43853242762572e-11,-0.727620723722299,0.258,0.909,6.04974812437996e-07
"6758","Gm32164",1.4436685155729e-11,7.82130292902676,0.449,0.012,6.07134794224184e-07
"6759","Cul5",1.4448629912744e-11,-1.12721922198968,0.365,0.937,6.07637130980448e-07
"6760","D930015E06Rik",1.44918150120786e-11,1.26050084513163,0.427,0.676,6.09453280332966e-07
"6761","Gm34810",1.44975099132201e-11,2.88548697057242,0.213,0.129,6.09692779400471e-07
"6762","Gm31145",1.45341348328142e-11,-2.92595590571757,0.079,0.141,6.11233040394001e-07
"6763","Pon3",1.48413317465709e-11,7.32237192484942,0.371,0.016,6.24152206602039e-07
"6764","Kdm2a",1.49158883378819e-11,1.02744653979823,0.618,0.827,6.27287684049624e-07
"6765","Smpd1",1.49256050304461e-11,-1.28865035834068,0.247,0.914,6.27696319555412e-07
"6766","Lemd3",1.49724917955438e-11,1.37872527382591,0.326,0.702,6.29668142461596e-07
"6767","Zfp414",1.50771367873009e-11,-1.15577937884144,0.225,0.893,6.34068987589938e-07
"6768","Pik3cg",1.50974224989127e-11,7.25396937811207,0.522,0.019,6.34922103191772e-07
"6769","Dars",1.51890177673341e-11,-0.946181494538926,0.444,0.94,6.38774142205238e-07
"6770","Adamts13",1.52142338831219e-11,-2.0584952425713,0.039,0.17,6.39834605954692e-07
"6771","Nup210",1.52271681058633e-11,-1.93701112632494,0.062,0.437,6.40378554692081e-07
"6772","LOC105246752",1.52977800149612e-11,-1.85345398740528,0,0.177,6.43348138529195e-07
"6773","Vav3",1.55040378268547e-11,2.90204245082847,0.399,0.235,6.52022310808375e-07
"6774","Gm9157",1.56049330723803e-11,-2.22870931249257,0.011,0.186,6.56265460358954e-07
"6775","Tmem170b",1.57242834086121e-11,0.692809557717679,0.449,0.902,6.61284738749181e-07
"6776","Cdk13",1.59891817944684e-11,0.978016945984431,0.691,0.885,6.7242504036637e-07
"6777","Cd38",1.59973338894008e-11,7.86229773789912,0.331,0.006,6.72767876718751e-07
"6778","Mycbp2",1.60831050447021e-11,0.356747648909161,0.882,0.997,6.76374982654946e-07
"6779","Pigx",1.60853353791279e-11,0.807540003465363,0.511,0.863,6.76468779369225e-07
"6780","Arnt",1.65751477211249e-11,1.01191876834082,0.365,0.691,6.97067837411907e-07
"6781","Mob3a",1.66086595133436e-11,2.6106829734818,0.337,0.316,6.98477175833665e-07
"6782","Xist",1.6618632215885e-11,3.98815866801484,0.472,0.186,6.98896577839043e-07
"6783","Mpeg1",1.70004082023626e-11,8.20182409679595,0.713,0.005,7.14952166950358e-07
"6784","D2Wsu81e",1.71683816277657e-11,-1.4836572954698,0.169,0.815,7.22016289355685e-07
"6785","ND1",1.73008810573412e-11,0.328484009675117,0.994,1,7.27588552866485e-07
"6786","Efcab1",1.75119558136652e-11,-2.4529413117694,0.062,0.153,7.36465301743691e-07
"6787","Chrac1",1.77999859252013e-11,0.918168118558298,0.393,0.75,7.4857840808434e-07
"6788","Ttc34",1.78114009629708e-11,-2.60773665811118,0.006,0.135,7.49058467497738e-07
"6789","Slc22a19",1.79585322495934e-11,1.15504242686895,0.416,0.107,7.55246073756652e-07
"6790","Dnaaf2",1.81379545545565e-11,-1.77283790457812,0.084,0.541,7.62791678791875e-07
"6791","Gm6472",1.81872543127155e-11,-0.474731867602249,0.545,0.83,7.64864980121252e-07
"6792","Inafm2",1.83277314860375e-11,-1.11772111762301,0.152,0.822,7.70772747645307e-07
"6793","Chd4",1.87834673382897e-11,0.859893596297498,0.461,0.825,7.89938718911772e-07
"6794","Cxcl16",1.89324882648708e-11,5.77054745429386,0.264,0.032,7.96205793979142e-07
"6795","Slc50a1",1.90270875572812e-11,1.05634702274442,0.376,0.777,8.00184167221459e-07
"6796","Magel2",1.94725206053728e-11,-3.0127979313018,0,0.123,8.18916854058955e-07
"6797","Gpnmb",1.9625422972389e-11,-3.27640831883658,0.011,0.114,8.25347163103821e-07
"6798","Epb4.1",1.96724092388873e-11,1.66156947054582,0.433,0.479,8.27323170541405e-07
"6799","Hfe",1.97213609374999e-11,7.38309809662231,0.545,0.025,8.29381834226558e-07
"6800","Rsph6a",1.98902022789419e-11,-2.33249027456576,0.124,0.162,8.36482456840903e-07
"6801","Banf2os",2.02644447815264e-11,-1.14887331349947,0.843,0.914,8.52221225287092e-07
"6802","4930429B21Rik",2.0852613430558e-11,-2.76638742368489,0.017,0.144,8.76956657822115e-07
"6803","Midn",2.10461709474648e-11,1.5299066217926,0.331,0.392,8.8509671919563e-07
"6804","1600023N17Rik",2.16425659815367e-11,-2.88586120985168,0,0.125,9.10178112353524e-07
"6805","Gm26629",2.16689279409731e-11,-3.07596400377735,0.017,0.123,9.11286764557623e-07
"6806","Cic",2.17779505299805e-11,0.961412442266351,0.404,0.606,9.15871709538329e-07
"6807","Rpl27a",2.19081528525644e-11,0.305104888385272,0.871,0.994,9.21347368214594e-07
"6808","Ms4a7",2.19245703334632e-11,9.20782805759563,0.393,0.006,9.22037805373795e-07
"6809","Snapc3",2.19882378748394e-11,-0.764452369926305,0.365,0.951,9.24715343826369e-07
"6810","Pomp",2.19994000003321e-11,-0.385921214719716,0.837,1,9.25184767013966e-07
"6811","LOC105243293",2.20763100581426e-11,-2.61282300328884,0.022,0.137,9.28419219495186e-07
"6812","Clec4a1",2.21137286091556e-11,6.03002734463321,0.388,0.008,9.29992856658037e-07
"6813","A430010J10Rik",2.22732445153354e-11,-2.52777543267489,0.045,0.148,9.36701298092432e-07
"6814","Gm18662",2.27335338244365e-11,-1.55816244137744,0,0.194,9.56058764986678e-07
"6815","Gspt1",2.38340584025306e-11,0.753915794086577,0.522,0.915,1.00234132611843e-06
"6816","2210008F06Rik",2.40639161285461e-11,-2.42564174999674,0.006,0.14,1.01200799278601e-06
"6817","Eftud2",2.41900063944035e-11,-1.13116573438464,0.253,0.798,1.01731071891664e-06
"6818","Wdr81",2.42527461543424e-11,2.82408728499112,0.326,0.258,1.01994923952087e-06
"6819","Yme1l1",2.45092273759795e-11,-0.950868621409074,0.421,0.939,1.03073555729682e-06
"6820","Polr2h",2.45151459530576e-11,-0.943387506364876,0.191,0.858,1.03098446305584e-06
"6821","Gm3786",2.46631081565232e-11,-0.501123002926206,0.135,0.436,1.03720701352258e-06
"6822","Cul2",2.52364089250033e-11,-1.40268238673986,0.298,0.909,1.06131717734101e-06
"6823","BC003965",2.53338546214144e-11,-0.965000503403787,0.219,0.884,1.06541525610358e-06
"6824","Zeb1",2.56167448606904e-11,1.16009963318355,0.483,0.742,1.07731220511634e-06
"6825","Rasa1",2.57456830379244e-11,1.0008681135025,0.607,0.885,1.08273470015991e-06
"6826","Rnf146",2.59518327823167e-11,-1.34013397440123,0.27,0.906,1.09140432766033e-06
"6827","Tjp1",2.6755334046766e-11,1.02878651167573,0.64,0.92,1.12519557333675e-06
"6828","Lat2",2.69979832039659e-11,5.54129422457353,0.18,0.057,1.13540018364279e-06
"6829","Oxct2b",2.74521195443394e-11,-1.22473870765225,0,0.224,1.15449888743719e-06
"6830","Map3k2",2.80049807568563e-11,0.873281411343895,0.506,0.846,1.17774946572959e-06
"6831","Ergic2",2.81756567224994e-11,-0.614667100415075,0.331,0.954,1.18492724346471e-06
"6832","Rab43",2.83081747619901e-11,2.50957969107883,0.388,0.263,1.19050028961549e-06
"6833","Zfp691",2.83246748178352e-11,4.02099894388172,0.213,0.079,1.19119419946406e-06
"6834","AI317395",2.93179671500537e-11,-2.66327652803023,0.006,0.135,1.23296710849551e-06
"6835","Caprin2",2.9355558958841e-11,-2.54367450073619,0.18,0.378,1.23454803201406e-06
"6836","Metap2",2.94523848032096e-11,-0.846695423849033,0.489,0.977,1.23862004289898e-06
"6837","Wbp4",2.95744760851215e-11,-0.91629086392766,0.5,0.967,1.24375459175979e-06
"6838","Gm31532",2.96908183028778e-11,-1.5521728361968,0.034,0.218,1.24864736372753e-06
"6839","Khdrbs3",2.97844960463422e-11,-0.730336686906228,0.393,0.978,1.25258698122892e-06
"6840","Sap30",3.01492308824669e-11,1.72185986786389,0.281,0.442,1.26792590476215e-06
"6841","Gm1866",3.09009250419989e-11,-0.590773641418904,0.073,0.405,1.29953840264126e-06
"6842","Stk35",3.09502096526001e-11,-2.31911952581773,0.073,0.273,1.3016110669401e-06
"6843","Dock11",3.17068807349893e-11,1.53993548578964,0.522,0.64,1.33343286930998e-06
"6844","Hist1h2ac",3.22709939918516e-11,4.42824878333596,0.258,0.065,1.35715665232732e-06
"6845","Pus7",3.24024709685938e-11,-2.58800509244477,0.107,0.533,1.36268591658421e-06
"6846","Srsf10",3.35815936865324e-11,-0.813286806075707,0.511,0.978,1.41227392248712e-06
"6847","Fads2",3.45236856220544e-11,-2.62924330642492,0.062,0.147,1.4518935988355e-06
"6848","Arhgap23",3.4679970134317e-11,-1.65024820326055,0.208,0.688,1.4584661439987e-06
"6849","Hist3h2a",3.4721257792595e-11,0.41596863485969,0.579,0.927,1.46020249646758e-06
"6850","Cysltr1",3.49363948703281e-11,7.38179171782461,0.348,0,1.46925008627165e-06
"6851","Rpl18-ps2",3.50973075188994e-11,0.251319749569576,0.506,0.598,1.47601726770731e-06
"6852","Phospho2",3.52616875920951e-11,-1.35695066515785,0.124,0.732,1.48293027168556e-06
"6853","Cd101",3.53818463911653e-11,5.05738927866178,0.225,0.042,1.48798354998046e-06
"6854","Ltk",3.58223615872412e-11,-2.7540163170406,0.022,0.145,1.50650941655143e-06
"6855","St6galnac6",3.60824736196171e-11,-1.29942126303974,0.157,0.733,1.517448428073e-06
"6856","Copz2",3.61463929515729e-11,5.41888031692144,0.298,0.034,1.5201365555784e-06
"6857","Hnrnpab",3.62988124753325e-11,-0.800318381126633,0.522,0.97,1.52654655865011e-06
"6858","Nhlrc2",3.64125315385364e-11,1.42413516950621,0.32,0.582,1.53132901385315e-06
"6859","Ccdc86",3.66589507705385e-11,1.84972992520219,0.253,0.411,1.541692174655e-06
"6860","Ccdc162",3.67551426666079e-11,3.70098848684913,0.275,0.154,1.5457375248442e-06
"6861","Gm7238",3.76970984682354e-11,-0.493847169798181,0.444,0.64,1.58535147608164e-06
"6862","Prr13",3.80091712095788e-11,0.41990974688072,0.674,0.935,1.59847569521884e-06
"6863","Tfec",3.85083917412793e-11,5.5066713943967,0.169,0.011,1.6194704146795e-06
"6864","Mrpl54",3.88426594631632e-11,-0.754128484154995,0.298,0.955,1.63352804372333e-06
"6865","Mpp4",3.8866770729173e-11,-2.46486318058709,0.011,0.149,1.63454204301537e-06
"6866","Cd180",3.91084491523838e-11,7.1019202304556,0.404,0.004,1.6447058291035e-06
"6867","Plscr3",3.9443928880083e-11,1.74910909293203,0.236,0.335,1.65881442905189e-06
"6868","Zfx",3.97311506931249e-11,1.55363535546619,0.433,0.573,1.67089354239937e-06
"6869","Kcnk13",3.97954918566023e-11,3.52470820279336,0.348,0.165,1.67359941002941e-06
"6870","Usp8",4.03627517599315e-11,1.00549738308803,0.528,0.803,1.69745552526392e-06
"6871","Exoc8",4.03819548265052e-11,-1.38443335346052,0.225,0.679,1.69826311022868e-06
"6872","Dctn5",4.07078055051418e-11,0.491030749281695,0.64,0.957,1.71196676051874e-06
"6873","Gm15785",4.08458074485418e-11,-0.796267699717035,0.135,0.427,1.71777043224843e-06
"6874","Gm7895",4.09255205268444e-11,-0.620754752028205,0.112,0.433,1.72112276575644e-06
"6875","Denr",4.10877181145227e-11,-0.744040969852658,0.545,0.985,1.72794398530625e-06
"6876","Tcrb",4.22165524682627e-11,-1.7222143890106,0.292,0.401,1.77541711405279e-06
"6877","Mettl7a1",4.224896803013e-11,1.9960116468022,0.292,0.36,1.77678035050712e-06
"6878","Bend7",4.25580290689637e-11,-1.91584011082213,0.287,0.238,1.78977791249527e-06
"6879","Erap1",4.27473239932497e-11,3.05839663371454,0.275,0.19,1.79773871053612e-06
"6880","4930519F16Rik",4.28108936756355e-11,-1.39842266014732,0.371,0.409,1.80041213352885e-06
"6881","Egfl7",4.36272986847141e-11,1.35217480268895,0.326,0.483,1.83474604618565e-06
"6882","Mon2",4.37762143391229e-11,1.03142237996674,0.539,0.83,1.84100869403181e-06
"6883","9630015K15Rik",4.42985358171705e-11,-2.54282720469188,0.006,0.148,1.86297492379111e-06
"6884","Chmp5",4.47025629816079e-11,-0.573048741483565,0.522,0.989,1.87996628619152e-06
"6885","Stk17b",4.47419838311352e-11,7.21807986202741,0.534,0.024,1.88162413001839e-06
"6886","Gm30327",4.49835525450535e-11,6.44909414255461,0.247,0.012,1.89178330228223e-06
"6887","2410089E03Rik",4.53697116297013e-11,-0.973540028473374,0.433,0.925,1.90802322258709e-06
"6888","S100a1",4.57605899726876e-11,4.09326286467341,0.444,0.087,1.92446161130138e-06
"6889","Ccl2",4.62789270247287e-11,8.01319977823123,0.287,0.005,1.94626027602496e-06
"6890","LOC105242431",4.69168777871307e-11,-1.75059561804448,0.006,0.186,1.97308929533778e-06
"6891","Fbln2",4.73036065737622e-11,-3.35461038003157,0.017,0.132,1.98935317445957e-06
"6892","Ppil4",4.74653517308621e-11,-1.12394575705068,0.298,0.936,1.99615536704141e-06
"6893","Nanp",4.80610657574058e-11,-1.77029597965181,0.084,0.695,2.0212081204277e-06
"6894","Sdhaf2",4.90577393983071e-11,-1.21792861630052,0.275,0.882,2.0631232303958e-06
"6895","Eif2s3x",4.95360483068778e-11,-1.19680455626655,0.202,0.791,2.08323851154575e-06
"6896","Tbc1d9b",4.99061363244556e-11,1.24676056666547,0.528,0.707,2.09880256312498e-06
"6897","Gm32085",5.00816426320982e-11,-2.53602383298574,0,0.135,2.10618348089289e-06
"6898","Zscan29",5.02433288023062e-11,2.24629157790367,0.191,0.308,2.11298319278099e-06
"6899","Pik3c2b",5.04684536543442e-11,-2.20729766018853,0.045,0.394,2.12245081843344e-06
"6900","Rnf115",5.05054961998131e-11,-0.991014963843426,0.433,0.928,2.12400864268314e-06
"6901","Prss57",5.05820447027835e-11,-2.44675435731892,0.028,0.14,2.12722788997556e-06
"6902","Pla2g12b",5.06074323182025e-11,0.681184779956828,0.292,0.179,2.12829556614201e-06
"6903","Gpr153",5.0919172592311e-11,-2.54207497866907,0.101,0.142,2.14140580336964e-06
"6904","Naip5",5.09216884268963e-11,5.83680863040438,0.315,0.017,2.14151160679313e-06
"6905","Zfp655",5.09455623403505e-11,-1.42127842307812,0.247,0.786,2.14251562422344e-06
"6906","Ctdspl2",5.10115470587123e-11,0.63543897586739,0.433,0.884,2.14529061155415e-06
"6907","Gtf2e1",5.11602714157759e-11,-2.90595194570831,0.056,0.374,2.15154521439045e-06
"6908","Nfatc1",5.17135423188477e-11,7.47500402976723,0.573,0.007,2.17481302221914e-06
"6909","LOC102641105",5.18155599146384e-11,-2.07704541522344,0.152,0.315,2.17910337221012e-06
"6910","Fbxo28",5.19069282037716e-11,-1.52403372564964,0.152,0.771,2.18294586560961e-06
"6911","Gm8775",5.19228522345127e-11,-0.492002093514569,0.107,0.455,2.18361555072243e-06
"6912","Gm10044",5.32569862792498e-11,-2.32850336123169,0.079,0.158,2.23972255797385e-06
"6913","Gm6277",5.35275970514756e-11,3.50402897792085,0.264,0.163,2.25110309399981e-06
"6914","Gm14169",5.41415553184087e-11,-2.64302987012801,0,0.131,2.27692310891568e-06
"6915","Gm14472",5.52601198385191e-11,-0.733627792758619,0.174,0.496,2.32396433980892e-06
"6916","LOC105245696",5.63124583909279e-11,-2.56098638480143,0,0.137,2.36822043763047e-06
"6917","Hspb8",5.64443943068385e-11,-2.76644872878826,0.006,0.122,2.37376900257409e-06
"6918","Gm1604A",5.64842173893875e-11,-0.901996907191861,0.949,0.974,2.37544376231069e-06
"6919","Parp9",5.72736224584778e-11,3.61985910432369,0.253,0.108,2.40864219249128e-06
"6920","Chrm4",5.72845129117293e-11,-2.5665110226679,0,0.131,2.40910019050278e-06
"6921","Clec10a",5.77707882934665e-11,7.57930636884164,0.309,0.001,2.42955050168174e-06
"6922","1700028P14Rik",5.78183319478876e-11,-1.47575003666787,0.27,0.634,2.43154995006841e-06
"6923","Sys1",5.9514297500032e-11,-0.972901429038799,0.416,0.962,2.50287378136385e-06
"6924","Gm35040",5.98736357208903e-11,-1.96225148126682,0.028,0.164,2.51798575024204e-06
"6925","LOC105246363",6.01409227773226e-11,-2.7549967682703,0,0.128,2.5292265074003e-06
"6926","Suv420h2",6.06688069900091e-11,2.35898329288956,0.298,0.315,2.55142667796483e-06
"6927","Ap3s1-ps2",6.08663290215179e-11,-0.489046218009974,0.157,0.606,2.55973346699993e-06
"6928","Gm3226",6.21715731932068e-11,-0.490812658975362,0.225,0.555,2.61462551064031e-06
"6929","Trim12c",6.21978135052229e-11,5.60266136609698,0.331,0.004,2.61572904696215e-06
"6930","Gm19444",6.30446289057095e-11,-0.600056222084246,0,0.348,2.65134186862961e-06
"6931","CK137956",6.38062196493733e-11,-1.06627187429851,0.051,0.267,2.68337056735439e-06
"6932","Il1r1",6.44396552594772e-11,-2.28596592089281,0.017,0.145,2.71000970193731e-06
"6933","Ror2",6.44859884044146e-11,-2.22888897807406,0.073,0.155,2.71195824234766e-06
"6934","Arhgef2",6.51202268231736e-11,0.630940944427032,0.725,0.926,2.73863113904857e-06
"6935","Neat1",6.51454342731817e-11,6.49633051186091,0.573,0.028,2.73969123835866e-06
"6936","2210016F16Rik",6.53446877980234e-11,1.40776603678803,0.421,0.621,2.74807084534587e-06
"6937","LOC105245226",6.554749559209e-11,-1.94266184131631,0,0.165,2.75659992712534e-06
"6938","Ccl24",6.58190010331659e-11,7.66619404742807,0.365,0.002,2.76801808844979e-06
"6939","Cabin1",6.70893030231494e-11,1.2715939932912,0.309,0.607,2.82144063863855e-06
"6940","Gm30189",6.79605524755606e-11,-2.1363839640263,0.011,0.173,2.8580810343597e-06
"6941","Gm10560",6.84705632082075e-11,-2.01429843500904,0.011,0.167,2.87952953572117e-06
"6942","Exosc8",6.88087338048691e-11,0.904973824519637,0.309,0.738,2.89375130016377e-06
"6943","Sh3bp2",6.8900043295193e-11,4.31199509565192,0.376,0.073,2.89759132077934e-06
"6944","Pikfyve",6.94689761936686e-11,1.03817877907951,0.343,0.747,2.92151779382473e-06
"6945","4930599N23Rik",6.96343628177724e-11,3.59194705267279,0.185,0.144,2.92847312830142e-06
"6946","Glt8d1",6.96349406457536e-11,0.445823222900343,0.427,0.918,2.92849742885717e-06
