"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"2954","Arrb2",9.78859120906557e-40,3.01666703230875,0.831,0.76,4.11659203297252e-35
"2955","Dctn6",1.00815890532308e-39,-1.89458716599354,0.376,0.998,4.23981227633621e-35
"2956","Cd36",1.22986430976207e-39,7.03687432685479,0.348,0.087,5.17219435470439e-35
"2957","Wdr31",1.26209128025924e-39,-3.9334624276505,0.079,0.336,5.30772487913023e-35
"2958","Tmem136",1.26505141133804e-39,-3.6339549870484,0.067,0.529,5.32017371038212e-35
"2959","Gm20687",1.27772329561049e-39,-3.54432051622381,0,0.351,5.37346531968993e-35
"2960","Gm14130",1.43724203320635e-39,-0.99775250921828,0.129,0.604,6.04432137064929e-35
"2961","Ier2",1.49835730589841e-39,4.34489237108138,0.697,0.593,6.30134164995575e-35
"2962","Ap1s1",1.49933999470311e-39,-2.00023177557812,0.376,0.987,6.30547434772392e-35
"2963","Emc10",1.51491711333503e-39,-1.67500562746073,0.517,0.998,6.37098392013047e-35
"2964","Marcks",1.60761796542082e-39,2.76097690829055,0.983,0.918,6.76083735357725e-35
"2965","Gm5944",1.67584998823361e-39,-0.964879372706667,0.163,0.642,7.04778712551644e-35
"2966","Arhgap6",1.8632436072983e-39,-4.32437018587823,0.185,0.438,7.83587099049302e-35
"2967","Pmepa1",1.97322611274288e-39,4.4489256271897,0.685,0.56,8.29840241714018e-35
"2968","Gm14450",2.07663456380793e-39,-0.949903390442304,0.219,0.682,8.73328665809423e-35
"2969","Gm32139",2.12384243163385e-39,-2.34672055633865,0,0.413,8.93181934623614e-35
"2970","Jkamp",2.16570032272403e-39,-2.11476905845797,0.287,0.991,9.10785270721591e-35
"2971","Gm4532",2.2875788306876e-39,-3.05618737521364,0.006,0.371,9.6204127724567e-35
"2972","Psmb6",2.30382986518963e-39,-1.22276054346644,0.747,1,9.68875649805498e-35
"2973","Dlk2",2.50610210328142e-39,-3.83165942658555,0.006,0.336,1.053941239535e-34
"2974","Rwdd2a",2.56376678585582e-39,-3.26273128188097,0.056,0.724,1.07819212179166e-34
"2975","Timm10",2.58631934624486e-39,-2.16928662248951,0.202,0.978,1.08767660106327e-34
"2976","Pde1c",2.90603113085775e-39,-1.7813776138735,0.949,0.967,1.22213139208223e-34
"2977","Nt5c3",3.0939585722337e-39,-2.42908144033758,0.225,0.962,1.30116427755288e-34
"2978","Ciart",3.17146170722502e-39,-4.18207620456729,0.022,0.387,1.33375822097348e-34
"2979","Gm35438",3.31655061774071e-39,-4.12436155818655,0.034,0.331,1.39477536229085e-34
"2980","LOC105242947",3.41850379061115e-39,-4.49526877129811,0,0.32,1.43765176914152e-34
"2981","Armcx3",3.47156826134207e-39,-2.30766357113998,0.129,0.911,1.45996803230741e-34
"2982","Mapk9",3.72058103325178e-39,-2.78481553617571,0.197,0.951,1.56469035353403e-34
"2983","Slc16a11",4.04744399804887e-39,-4.05466292818161,0.017,0.451,1.70215257337945e-34
"2984","Dcbld1",4.19363235369792e-39,-3.8250300757954,0.253,0.358,1.76363208634766e-34
"2985","Ltbp4",4.63028068212351e-39,-3.35328336546748,0.169,0.38,1.94726454086704e-34
"2986","Gm2467",4.89664092416994e-39,-0.943921834642111,0.124,0.629,2.05928234065967e-34
"2987","Arntl2",5.00560043882935e-39,-4.405344103075,0.022,0.311,2.10510526454968e-34
"2988","Mpc1-ps",5.8331702057119e-39,-1.08570950389148,0.59,1,2.45313973001214e-34
"2989","Gm4575",6.35541282848766e-39,-0.956064956768598,0.112,0.598,2.67276886502049e-34
"2990","LOC102634058",6.36001559034173e-39,-3.26483664846778,0.011,0.371,2.67470455651821e-34
"2991","Gm8825",6.37620412998024e-39,-0.935193802581561,0.213,0.653,2.68151264686319e-34
"2992","Ptov1",6.56031443037379e-39,-1.9607047285232,0.483,0.993,2.7589402336937e-34
"2993","Hnrnpa2b1",6.60186460775054e-39,-0.682026266771748,0.972,1,2.77641416078949e-34
"2994","Pqbp1",7.31028831183447e-39,-1.71512605208114,0.461,1,3.07434174954199e-34
"2995","Baz1a",7.31160766207452e-39,5.21504197722022,0.494,0.289,3.07489660228544e-34
"2996","Gm31087",7.38375250746529e-39,-2.64360529494237,0.011,0.409,3.10523711701453e-34
"2997","Ddn",7.62077552054339e-39,-3.76714892643957,0.051,0.602,3.20491714516452e-34
"2998","Ldb2",8.27111161229031e-39,-4.00518272036553,0.09,0.402,3.47841598854869e-34
"2999","Gm32659",8.3220292941103e-39,-3.01930543019489,0.034,0.624,3.49982941963808e-34
"3000","Gm15773",8.8168265781291e-39,-1.02174852022717,0.039,0.564,3.70791641743219e-34
"3001","Gm5855",8.93038008819372e-39,-1.05884239231795,0.264,0.713,3.75567134608987e-34
"3002","Ndufs6",1.0077744944242e-38,-1.36085322866622,0.674,1,4.23819563630097e-34
"3003","Pcsk2os1",1.07249472148225e-38,-3.85952788434466,0,0.34,4.51037655119362e-34
"3004","Rnps1",1.08168683931843e-38,-2.12111922000416,0.281,0.976,4.54903400275365e-34
"3005","Rnf220",1.15758080746065e-38,-1.72527082250499,0.567,0.978,4.86820608577577e-34
"3006","Slc36a4",1.2161762921477e-38,-3.25562006299616,0.039,0.698,5.11462939662716e-34
"3007","Akap11",1.25842443350233e-38,-2.49870169171634,0.202,0.964,5.29230395509403e-34
"3008","Pcgf2",1.26300914920559e-38,-2.94827567782523,0.051,0.522,5.31158497698409e-34
"3009","LOC100534278",1.26662960921844e-38,-1.29260683116339,0.039,0.562,5.32681082156815e-34
"3010","Ephb6",1.38044034704243e-38,-3.49317856542581,0.028,0.582,5.80544187948694e-34
"3011","Unc119",1.41047312355614e-38,-3.0007431959265,0.129,0.896,5.93174472111534e-34
"3012","Zfp248",1.46969169586762e-38,-3.90020947848793,0.045,0.653,6.18078842697126e-34
"3013","Eif4a2",1.52535399367984e-38,-1.34595307062833,0.787,1,6.41487622042055e-34
"3014","Gm8399",1.62691114789125e-38,-0.980871584764385,0.421,0.856,6.84197483245667e-34
"3015","Tspyl1",1.71750796895726e-38,-1.88695126498291,0.371,0.984,7.22297976344976e-34
"3016","Capn3",1.82331647144714e-38,7.80266200142483,0.416,0.016,7.66795742067093e-34
"3017","Hist1h1e",2.09202778284857e-38,4.06059408325345,0.635,0.429,8.79802284076964e-34
"3018","Gm2076",2.12208402264584e-38,-0.958627542704811,0.146,0.658,8.92442435723709e-34
"3019","Sh3glb2",2.30231612047723e-38,-2.4733356543379,0.36,0.958,9.68239044466699e-34
"3020","Homer2",2.57170241828258e-38,-4.58521985722257,0.174,0.696,1.08152945200874e-33
"3021","4930430F08Rik",2.60688577954033e-38,-3.0813547018997,0.096,0.724,1.09632581458568e-33
"3022","LOC105244192",2.95878715001898e-38,-3.087279509825,0.006,0.373,1.24431793594048e-33
"3023","Gm7293",3.05787691404116e-38,-0.949211317868678,0.191,0.636,1.28599013620001e-33
"3024","Osbpl1a",3.17576510325586e-38,-2.39982725358029,0.32,0.927,1.33556801417425e-33
"3025","Ppp2r5d",3.30624507882102e-38,-3.12300248716869,0.112,0.829,1.39044136789818e-33
"3026","Tdrp",3.50381646119968e-38,-3.82793005667501,0.022,0.331,1.47353001275753e-33
"3027","LOC105245978",4.18494881044258e-38,-3.06733276945806,0.213,0.533,1.75998022223163e-33
"3028","Mei4",4.21394076894166e-38,-4.02296118302041,0.242,0.32,1.77217279037841e-33
"3029","Arl2",4.25285937929442e-38,-1.90135495616166,0.376,0.987,1.78854001196227e-33
"3030","Cyp2u1",4.29390445808224e-38,-4.26036027153547,0,0.313,1.80580151984648e-33
"3031","Slc19a2",4.53542858265458e-38,-4.43169582716452,0.017,0.391,1.90737449043538e-33
"3032","Bckdhb",4.65005257759912e-38,-1.89622869450044,0.753,0.973,1.95557961150931e-33
"3033","Sdk2",4.76546810045502e-38,-3.42422958132981,0.219,0.402,2.00411760964636e-33
"3034","Tspo",5.1063810920425e-38,6.4323684189383,0.433,0.029,2.14748856825848e-33
"3035","Armc2",5.26804474211418e-38,-3.89671061212313,0.056,0.387,2.21547621629612e-33
"3036","Chp1",5.37412068131948e-38,-2.44740630214963,0.219,0.94,2.26008645252891e-33
"3037","A330040F15Rik",5.67849955403044e-38,-3.38367888101532,0.039,0.369,2.3880929874475e-33
"3038","Zfp462",5.7626338191401e-38,-3.14769513550251,0.073,0.56,2.42347565263937e-33
"3039","Dleu2",6.11201739451557e-38,3.1240083688021,0.927,0.813,2.57040891526352e-33
"3040","Tbc1d5",6.30784244423755e-38,3.0545181940703,0.904,0.802,2.6527631399241e-33
"3041","Gm11557",6.37850574159463e-38,-0.911339232367379,0.14,0.622,2.68248058962762e-33
"3042","Laptm4a",6.84135255597465e-38,1.74263151349382,0.933,0.993,2.87713081741514e-33
"3043","Taf9",6.98783707762792e-38,-1.74791202051909,0.331,0.996,2.93873488299642e-33
"3044","Gm12416",7.34234975569735e-38,-0.908145119052399,0.18,0.649,3.08782518975852e-33
"3045","Ifi202b",7.92712220114121e-38,5.42513587551423,0.208,0.007,3.33375124168994e-33
"3046","Gm5422",8.24699446185832e-38,-1.05518536870986,0.124,0.649,3.46827352093452e-33
"3047","Camk2a",8.75697889815894e-38,-2.82280299394861,0.18,0.904,3.68274747562074e-33
"3048","Copg2",9.11644836166144e-38,-2.50855002237539,0.404,0.982,3.83392235849672e-33
"3049","Prmt2",9.35151568676662e-38,-2.4455678544803,0.185,0.944,3.9327799220697e-33
"3050","Nolc1",9.5434428202088e-38,-3.07380640678905,0.124,0.847,4.01349487803881e-33
"3051","2610002M06Rik",9.92090731028809e-38,-2.90796808604406,0.107,0.847,4.17223756934166e-33
"3052","Akap13",1.0016623533191e-37,4.52001709374894,0.848,0.409,4.21249102688346e-33
"3053","Osbpl11",1.0901259814551e-37,3.55188167468741,0.837,0.662,4.58452481500942e-33
"3054","L2hgdh",1.13769494117205e-37,-4.45738634015278,0.067,0.564,4.78457607509904e-33
"3055","Gm30697",1.15965111586313e-37,-1.92009155781701,0.101,0.844,4.87691276776237e-33
"3056","Sdha",1.20358863143376e-37,-1.81115580624581,0.562,0.998,5.06169198949466e-33
"3057","Nefl",1.36982191412855e-37,-4.84904419582441,0.051,0.362,5.7607860598676e-33
"3058","Ppm1a",1.44394549016702e-37,-2.01766217965858,0.348,0.989,6.07251275889739e-33
"3059","Atp6v0e",1.46700423402723e-37,3.23501317268354,0.865,0.678,6.16948630620151e-33
"3060","Gm14150",1.62210125664353e-37,-0.945661012406233,0.331,0.787,6.82174683481435e-33
"3061","Man2b1",1.65963981330149e-37,3.84005183899021,0.882,0.562,6.97961523483943e-33
"3062","Bcan",1.66219963242379e-37,-4.3026125458739,0.084,0.347,6.99038055415825e-33
"3063","Mb21d2",1.71919329942644e-37,-4.15005463574121,0.056,0.447,7.2300674207379e-33
"3064","Gm16470",1.79672815925362e-37,-0.946705326973711,0.202,0.651,7.55614027374112e-33
"3065","Ndufa3",1.89816521405948e-37,-0.848594175603898,0.91,1,7.98273380772715e-33
"3066","Nucks1",1.96119974626229e-37,-2.15905680838058,0.449,1,8.24782553290606e-33
"3067","Gm5389",1.98312699768759e-37,-0.905655167331221,0.174,0.631,8.34004058877516e-33
"3068","Pon3",2.04627502739817e-37,7.14106191645008,0.371,0.029,8.605609627723e-33
"3069","Sirt3",2.05269385665056e-37,-2.50960420944916,0.152,0.913,8.63260401414394e-33
"3070","Sec61g",2.28101744214299e-37,-1.05948626594162,0.725,1,9.59281885293234e-33
"3071","Gm11993",2.38578666680118e-37,-1.01723228320359,0.157,0.731,1.00334258272324e-32
"3072","Sacm1l",2.39028330943641e-37,-2.37245738846713,0.382,0.951,1.00523364578348e-32
"3073","Rtca",2.52654662754739e-37,-2.59593417149359,0.197,0.924,1.06253918421506e-32
"3074","Htr7",2.57100514043454e-37,-4.29581416963077,0.084,0.253,1.08123621180975e-32
"3075","Gm6944",2.96803230768171e-37,-0.898798833746955,0.202,0.651,1.24820598699554e-32
"3076","Pgp",3.06582841914358e-37,-2.22381457728043,0.219,0.942,1.28933414167083e-32
"3077","A330008L17Rik",3.34084760617206e-37,-3.89398345335352,0.202,0.422,1.40499346077566e-32
"3078","Hagh",3.57083787189578e-37,-1.77705492246352,0.489,0.998,1.50171586702577e-32
"3079","Pea15a",3.90616050481589e-37,-1.79611186884272,0.618,0.996,1.64273580030032e-32
"3080","Cryzl1",4.07729449800107e-37,-1.44719209658346,0.82,0.998,1.71470620113435e-32
"3081","Endod1",4.11300903967117e-37,-2.59180129702117,0.101,0.862,1.72972595163371e-32
"3082","Hspa2",4.31857017266585e-37,-4.27866247016815,0.022,0.458,1.81617468611462e-32
"3083","Rangrf",4.49121971567044e-37,-3.16590286001196,0.039,0.649,1.8887824514252e-32
"3084","Grip1os1",5.06405452761485e-37,-4.13950587666108,0,0.316,2.12968813158842e-32
"3085","Fbxo27",5.21499846574422e-37,-4.33579918969355,0.006,0.3,2.19316760476873e-32
"3086","Ppp2cb",5.35421350581841e-37,-1.68271229599038,0.365,0.987,2.25171448987193e-32
"3087","Irak4",5.75891198243919e-37,5.06435201788926,0.219,0.011,2.4219104342148e-32
"3088","Cdipt",6.10045914252844e-37,-2.04828494500769,0.315,0.971,2.56554809239034e-32
"3089","Nt5m",6.32743356693512e-37,-2.20405377996161,0.225,0.94,2.66100218657456e-32
"3090","Rpl3-ps1",6.51383418975009e-37,-0.806965401187062,0.635,0.978,2.7393929684994e-32
"3091","Gt(ROSA)26Sor",6.75011490427119e-37,-1.66170285426198,0.562,0.998,2.83876082299125e-32
"3092","Syt2",7.10298937964101e-37,-4.26471032343457,0.056,0.193,2.98716218360803e-32
"3093","Rnf152",7.32609432675705e-37,-4.19510683832084,0.062,0.309,3.08098896911768e-32
"3094","Glis2",8.89867190196784e-37,-2.87815917562204,0.062,0.613,3.74233646837258e-32
"3095","Pfdn2",8.90764810382914e-37,-1.54004854821189,0.511,1,3.74611141006535e-32
"3096","Tubg1",9.06004730303409e-37,-2.76285845101353,0.09,0.86,3.81020289329099e-32
"3097","Actr1b",9.35018485128766e-37,-2.35395552127422,0.27,0.978,3.93222023920903e-32
"3098","Gm4602",1.11336864933991e-36,-0.864997246883014,0.365,0.778,4.68227185479899e-32
"3099","Mrpl35",1.13097414741337e-36,-2.28601152755142,0.185,0.924,4.75631177694694e-32
"3100","Psma2",1.13482468502741e-36,-1.30161430396966,0.708,1,4.77250521288277e-32
"3101","4930452B06Rik",1.15192285316217e-36,-4.59272912649988,0.067,0.542,4.8444115589735e-32
"3102","Ube2w",1.34369681203152e-36,-1.84992744630445,0.382,0.989,5.65091694299854e-32
"3103","Gm12141",1.47273824624393e-36,-1.15774423079327,0.202,0.789,6.19360069457886e-32
"3104","Adgb",1.59227627376277e-36,3.87832443972225,0.309,0.098,6.69631786930931e-32
"3105","Srpk2",1.65524642338224e-36,-1.67527685044923,0.646,0.996,6.961138833534e-32
"3106","Rhobtb1",1.65709973441335e-36,4.18293507868279,0.73,0.367,6.96893293307533e-32
"3107","Klhdc3",1.77895354325079e-36,-2.18899607174297,0.287,0.976,7.48138912614119e-32
"3108","2700089E24Rik",1.96294994693197e-36,-2.0195015510864,0.489,0.996,8.25518600182241e-32
"3109","Lpxn",2.05206989081816e-36,6.09877944131651,0.663,0.104,8.62997992583577e-32
"3110","Ngrn",2.08002748596245e-36,-2.70940603366252,0.157,0.916,8.74755559221509e-32
"3111","Itgbl1",2.15490243872331e-36,-4.11171313341257,0.107,0.516,9.0624422060509e-32
"3112","Sccpdh",2.22985573923672e-36,-2.01894912679513,0.27,0.958,9.37765831136002e-32
"3113","Zcrb1",2.27305038568025e-36,-1.93521511376861,0.388,1,9.55931339697831e-32
"3114","Ccdc74a",2.27478834227734e-36,-3.48439914531722,0.011,0.331,9.56662237344735e-32
"3115","Scamp1",2.44445038654491e-36,-2.02083727232621,0.5,0.971,1.02801361006146e-31
"3116","Atp5k-ps1",2.64489443902592e-36,-0.963209255599073,0.191,0.684,1.11231035633235e-31
"3117","Itga3",2.68915644471667e-36,-3.46151425177066,0.022,0.456,1.13092474282559e-31
"3118","Gm12251",2.90353829688095e-36,-1.04421086883804,0.253,0.744,1.22108303075328e-31
"3119","Gm13688",2.97846771722894e-36,-3.30021296663057,0.045,0.344,1.25259459848063e-31
"3120","Sowahb",3.02498154346718e-36,-4.36424038228282,0.011,0.296,1.27215598810512e-31
"3121","Akt3",3.22477996046318e-36,-2.37314513187987,0.309,0.92,1.35618121237279e-31
"3122","1700021F05Rik",3.23856775636372e-36,-2.22474304269902,0.23,0.942,1.36197966993876e-31
"3123","Cacng4",3.27792528352262e-36,-3.68909455809816,0.017,0.329,1.37853147798544e-31
"3124","Gm6104",3.30270158888839e-36,-1.11439065496569,0.022,0.54,1.38895115320701e-31
"3125","Tmem9",3.34207548118374e-36,-2.46423562206859,0.152,0.942,1.40550984361182e-31
"3126","Rnf157",3.77746321337756e-36,-1.64703912108891,0.708,0.967,1.58861215438593e-31
"3127","Entpd3",3.82426893588687e-36,-4.1915329573139,0.022,0.304,1.60829630098722e-31
"3128","Pgk1-rs7",4.06980385458018e-36,-1.03781914174753,0.056,0.544,1.71155601104369e-31
"3129","Krt10",4.11372869816577e-36,-2.59771905158591,0.107,0.92,1.73002860401361e-31
"3130","Ncl",4.258072736561e-36,-1.38527900872163,0.697,0.998,1.79073248936073e-31
"3131","Srgap1",4.28278962358845e-36,-3.41467344713848,0.264,0.507,1.80112717620012e-31
"3132","9430020K01Rik",4.7997402006948e-36,-3.45887979035663,0.09,0.46,2.0185307414022e-31
"3133","Snx5",4.93615449187073e-36,2.20136171882145,0.938,0.938,2.07589977155623e-31
"3134","Ptpru",5.86379785596934e-36,-4.25587423961376,0.022,0.293,2.4660201883279e-31
"3135","Cdh6",5.97824501293324e-36,-4.87594541721483,0.124,0.311,2.51415094018907e-31
"3136","A930029G22Rik",6.16737791891795e-36,-3.67485085302041,0.039,0.52,2.59369078380095e-31
"3137","Pir",6.81014214379321e-36,-3.85474880241326,0.039,0.316,2.86400527857224e-31
"3138","Sfi1",7.7077196462557e-36,2.90791620704973,0.82,0.867,3.24148149723283e-31
"3139","Prmt1",7.71359260303851e-36,-1.80133564822444,0.315,0.991,3.24395136920785e-31
"3140","Gm7338",7.85120700444235e-36,-0.795136244511716,0.758,0.989,3.30182510571823e-31
"3141","Vbp1",7.96035128087234e-36,-1.84585839884843,0.494,0.996,3.34772573117086e-31
"3142","Tmem184c",9.36370155363599e-36,-2.49279399979384,0.152,0.884,3.93790468838161e-31
"3143","Phlda1",9.36872011484006e-36,-3.53816321726845,0.107,0.713,3.94001524429599e-31
"3144","Ubl7",1.00004576685263e-35,-1.90812538830424,0.292,0.978,4.20569247249873e-31
"3145","Zeb2",1.03797270985815e-35,1.80656964496955,0.994,0.991,4.36519423130847e-31
"3146","Gm26871",1.0493131394324e-35,-4.02261140947403,0.011,0.313,4.41288640788296e-31
"3147","Gm30340",1.11816018861168e-35,-3.2579401102438,0.236,0.409,4.70242267320642e-31
"3148","Stx12",1.12286781839127e-35,-1.89657911162952,0.393,0.978,4.72222061024448e-31
"3149","Mrpl19",1.12443788852887e-35,-2.39294368672426,0.185,0.893,4.72882354020817e-31
"3150","Gm5787",1.17368928616962e-35,-0.868296719853939,0.208,0.656,4.93595029298635e-31
"3151","Zmat2",1.20805111955233e-35,-1.63955490890253,0.438,0.991,5.08045898327733e-31
"3152","AW112010",1.26469146870411e-35,6.08714390928808,0.197,0.007,5.31865997163513e-31
"3153","Srp9",1.27618023845972e-35,-1.72151453333159,0.483,0.984,5.36697599284236e-31
"3154","Rab7",1.29576169251349e-35,-1.29552791080946,0.837,0.998,5.44932579786547e-31
"3155","Gm35906",1.31235269489589e-35,5.9080604176519,0.657,0.051,5.51909925838468e-31
"3156","Fbxo25",1.42549949183483e-35,-2.41847006323282,0.163,0.907,5.99493811291138e-31
"3157","Pdlim4",1.54804168826053e-35,7.15831923573398,0.404,0.007,6.51028931997967e-31
"3158","Acsl3",1.57895926753786e-35,-3.14242627394855,0.275,0.873,6.64031319963047e-31
"3159","Rap1b",1.60464755940509e-35,2.59023494268704,0.916,0.891,6.74834531107809e-31
"3160","Gulo",1.73666677675439e-35,-0.934562905166237,0.219,0.696,7.30355212964058e-31
"3161","Gm10059",1.74345908504106e-35,1.35317048824766,0.843,0.582,7.3321171821402e-31
"3162","Farsb",1.85557273254649e-35,-2.05367008086576,0.326,0.964,7.80361112672427e-31
"3163","Gm32164",1.8588945958025e-35,7.61169515790382,0.449,0.018,7.8175812226474e-31
"3164","Gsto1",2.02488420649625e-35,-2.50821823769792,0.219,0.953,8.51565053041999e-31
"3165","Emc9",2.06401882361479e-35,-2.19600508269526,0.163,0.938,8.68023116271202e-31
"3166","Gm35835",2.19609650155827e-35,-3.70820550245902,0.045,0.324,9.2356838373033e-31
"3167","Mrps12",2.20595569912517e-35,-2.02012054461559,0.343,0.989,9.2771466926709e-31
"3168","Pdgfa",2.26542268152794e-35,-2.51662392033748,0.135,0.882,9.52723508716575e-31
"3169","Cct5",2.37197093685971e-35,-1.67553949744968,0.517,0.998,9.97532377496349e-31
"3170","H2-T23",2.46994693462981e-35,5.4060573911483,0.601,0.244,1.03873618335857e-30
"3171","Fam103a1",2.62060952915335e-35,-1.42073839092678,0.511,1,1.10209733748544e-30
"3172","Grina",2.87455679284141e-35,-1.48315582669149,0.77,1,1.20889485922946e-30
"3173","Edf1",2.98251466178522e-35,-1.22317591645674,0.747,1,1.25429654101378e-30
"3174","Gm5430",3.01451879136752e-35,-0.889513763859992,0.107,0.578,1.26775587770961e-30
"3175","Fis1",3.03914945833738e-35,-1.26555157133685,0.719,1,1.27811430470378e-30
"3176","Mnda",3.10081668686651e-35,4.37086015924087,0.197,0.002,1.30404845766171e-30
"3177","B4gat1",3.10898628726402e-35,-2.38912695049122,0.23,0.962,1.30748418310889e-30
"3178","Gm8864",3.290070861314e-35,-0.875849866920353,0.18,0.622,1.3836393007256e-30
"3179","Mgat4a",3.75752168771322e-35,4.27377654437742,0.691,0.511,1.5802257457678e-30
"3180","Rimkla",3.98130853598947e-35,-4.29513014003208,0.006,0.296,1.67433930481037e-30
"3181","A230077H06Rik",4.07532867674232e-35,-4.23146654336121,0,0.307,1.71387947500398e-30
"3182","Plxdc2",4.13971165826365e-35,3.98355675601758,0.753,0.678,1.74095573788278e-30
"3183","Gm14411",4.15304340899347e-35,-2.75052641373476,0.056,0.438,1.7465624056522e-30
"3184","Gm7985",4.61446564947261e-35,-1.28403419603122,0.146,0.649,1.94061352888571e-30
"3185","Tgfb3",4.9337539747273e-35,-4.32693078390944,0.006,0.298,2.07489023407157e-30
"3186","Pou2f2",5.00693022318513e-35,4.64070099555035,0.669,0.242,2.1056645053605e-30
"3187","Dstn",5.63942971860276e-35,-1.41774434276766,0.86,0.998,2.37166216815839e-30
"3188","Hmgcs1",5.70211240961068e-35,-2.91440347463184,0.208,0.947,2.39802337386177e-30
"3189","2210013O21Rik",5.71519065956625e-35,-1.92447980249681,0.326,0.982,2.40352343188059e-30
"3190","Ar",5.8577418130946e-35,-3.43029350145639,0.32,0.351,2.46347331949694e-30
"3191","Gm5270",6.11200926639112e-35,-0.849925877967859,0.124,0.6,2.57040549698079e-30
"3192","Armc1",6.53715952871914e-35,-2.43663822548743,0.213,0.936,2.74920243980284e-30
"3193","Bbs5",6.64508064094855e-35,-2.66680394283963,0.084,0.878,2.79458866355091e-30
"3194","Gm12696",7.12148475415438e-35,-0.91362039063321,0.449,0.878,2.99494041335962e-30
"3195","Gm2383",7.22446280402177e-35,-0.864210103974106,0.112,0.562,3.03824783223135e-30
"3196","Ero1l",7.27286559878139e-35,-3.2598677368095,0.09,0.7,3.05860362756751e-30
"3197","Gm6368",7.4428494754518e-35,-0.851776798629378,0.331,0.733,3.13009034690126e-30
"3198","Msi1",7.6927729486501e-35,-2.51890924800671,0.213,0.464,3.2351956635548e-30
"3199","Xk",8.21768460928017e-35,-4.18534090951214,0.017,0.287,3.45594726243278e-30
"3200","Asah1",8.45941844921962e-35,2.35977770744574,0.848,0.936,3.55760842881931e-30
"3201","Zfp93",8.88793029832644e-35,-3.94997357286963,0.022,0.436,3.73781908696118e-30
"3202","Ndufa7",9.27870960278937e-35,-0.949259502299662,0.944,1,3.90216132345307e-30
"3203","Ntpcr",9.36740175104866e-35,3.34743852776219,0.781,0.669,3.93946080640351e-30
"3204","Gm6788",1.11187395596162e-34,-0.893877584243406,0.365,0.816,4.67598592179661e-30
"3205","Dnajb4",1.11367814441854e-34,-1.92461781136387,0.343,0.962,4.68357343635217e-30
"3206","Otud6b",1.11750614945037e-34,-2.52820085086053,0.152,0.9,4.69967211151354e-30
"3207","Actg-ps1",1.13471016524563e-34,-0.857037315090073,0.236,0.669,4.7720235999405e-30
"3208","D830030K20Rik",1.17841977517808e-34,-1.82583181762775,0.039,0.427,4.95584436451142e-30
"3209","Cars",1.20144899251686e-34,-2.36928167760258,0.112,0.918,5.05269373802966e-30
"3210","Mrpl20",1.21307396134429e-34,-1.70740951642476,0.449,1,5.1015825444334e-30
"3211","Upf3b",1.24689552842024e-34,-2.48223528702994,0.253,0.938,5.24381914477133e-30
"3212","Brms1l",1.28638613928495e-34,-2.53628794430308,0.185,0.924,5.40989690876287e-30
"3213","2510003E04Rik",1.40929170840391e-34,-2.17988231543103,0.303,0.98,5.92677627969265e-30
"3214","LOC105244208",1.58946775516928e-34,-0.800736830661365,0.539,0.916,6.68450664436442e-30
"3215","Gpr161",1.6995876300987e-34,-3.68953304866073,0.14,0.309,7.14761577838009e-30
"3216","G530011O06Rik",1.80391531774509e-34,4.9043999791939,0.562,0.253,7.58636586877696e-30
"3217","Eif1b",1.98369468679552e-34,-1.65730236389729,0.579,0.996,8.34242800531857e-30
"3218","Reep5",2.01879896062302e-34,-1.13742479564469,0.826,0.996,8.49005902890011e-30
"3219","Prkacb",2.20829165642918e-34,-2.39114792025724,0.41,0.958,9.2869705611129e-30
"3220","Wee1",2.26884505777454e-34,-4.3023772609063,0.118,0.578,9.54162789047081e-30
"3221","Ptpn4",2.31176585151293e-34,-1.68628336615543,0.798,0.987,9.72213128853762e-30
"3222","Hvcn1",2.63500646386456e-34,5.48958404727041,0.41,0.16,1.10815196837824e-29
"3223","Mrps5",2.74470352895027e-34,-2.35126699808446,0.129,0.922,1.15428506910004e-29
"3224","Bmp8b",3.05367332684719e-34,-3.57253731891562,0.022,0.311,1.28422231760559e-29
"3225","Blvrb",3.05765365407106e-34,4.14415999837545,0.607,0.436,1.28589624421958e-29
"3226","Arhgef15",3.13611886332688e-34,-3.47985406115023,0.185,0.533,1.31889478797212e-29
"3227","Obsl1",3.30843885873374e-34,-3.64617024437964,0.011,0.538,1.39136396204047e-29
"3228","Doc2a",3.61180345714712e-34,-3.92465991134081,0.034,0.287,1.51894394390322e-29
"3229","Gab2",3.71513641341714e-34,3.16862822690724,0.815,0.8,1.56240061866258e-29
"3230","Eny2",3.72175296066308e-34,-1.93188569699846,0.298,0.991,1.56518320760686e-29
"3231","Nkain1",3.72228033160246e-34,-3.01607162039795,0.084,0.36,1.56540499345541e-29
"3232","Gm6612",3.86745353235398e-34,-1.17681861348266,0.258,0.662,1.62645758303146e-29
"3233","Psmd4",4.00876822787007e-34,-1.65563702801377,0.489,0.993,1.68588747823076e-29
"3234","Ndfip2",4.15543667500693e-34,-1.78122795998091,0.522,0.989,1.74756889367417e-29
"3235","Gm17068",4.17097281877937e-34,-0.998677336564804,0.09,0.564,1.75410261893766e-29
"3236","Slc7a7",4.19564319459466e-34,6.08503828040801,0.528,0.131,1.76447774548678e-29
"3237","Gm10284",4.36399242380464e-34,-0.881518617007045,0.146,0.638,1.83527701383104e-29
"3238","Eif4e",4.41859773811213e-34,-1.91874033448278,0.427,0.993,1.85824127876306e-29
