"","sample_id","major_type","contam_type","marker_sum","marker_sum_norm","contam_sum","quality_score","Glutamatergic","Astrocyte","Endothelial","GABAergic","Microglia","Oligo.OPC"
"39","PS061517_E1-50_S64","Glutamatergic","Superficial.Layers_on",192.182068365438,0.878216800478047,NA,0.533735501705776,-Inf,0.117506938429578,NA,0.184467495641124,0.0591235402320877,0.102328106613501
"40","PS061517_E1-50_S65","Glutamatergic","Superficial.Layers_on",142.762562762506,0.65238386787954,NA,0.394739271849369,-Inf,0.0726100113968168,NA,-0.0305471916650201,0.0397221373348881,0.0229039661406397
"41","PS061517_E1-50_S66","Glutamatergic","Superficial.Layers_on",232.128991298893,1.06076275362521,NA,0.598457069044384,Inf,0.102104353450919,NA,0.418395997202975,0.158011620493392,0.203028929029766
"42","RS1SS-161025-01_E12-50_S63","Glutamatergic","Superficial.Layers_on",148.548231646064,0.678822711309418,NA,0.324893412831873,-Inf,0.0690216604718684,NA,0.0183709610776089,0.420420815017671,-0.00990258311406338
"43","RS1SS-161025-01_E12-50_S66","Glutamatergic","Deep.Layers_on",105.461782596758,0.481930026420161,NA,0.281935373964291,-Inf,0.0606815388952915,NA,0.0877399046733141,0.472941953927607,0.104925222256644
"44","SM-GE4QL_S126_E1-50","Glutamatergic","Deep.Layers_on",174.191669625747,0.796005850440541,NA,0.269834095470537,-Inf,0.103169243786485,NA,0.126001662134106,0.680149472152424,0.0548422813686171
"45","SM-GE5O8_S043_E1-50","Glutamatergic","Deep.Layers_on",207.744874194536,0.949334348842146,NA,0.374866269667724,-Inf,0.271454220906975,NA,-0.0626130341381256,0.241931528640131,0.149673248492527
"46","SM-GE5O8_S047_E1-50","Glutamatergic","Deep.Layers_on",181.303646040046,0.828505537975199,NA,0.399810422861894,-Inf,0.104537395926283,NA,0.144027385771878,0.409657370930999,0.150011826830339
"47","SM-GE5OG_S061_E1-50","Glutamatergic","Deep.Layers_on",177.117088956941,0.809374175732015,NA,0.476653781210403,-Inf,0.0493184856621204,NA,0.143253415094644,0.0266275072181542,0.130265993934475
"48","SM-GE5OG_S063_E1-50","Glutamatergic","Superficial.Layers_on",140.20096760323,0.640678114455023,NA,0.207186962662203,-Inf,0.059648804021288,NA,0.081967599010658,0.951679801785338,0.0778223299179162
"49","SM-GE5OG_S081_E1-50","Glutamatergic","Deep.Layers_on",205.598032105786,0.939523897709272,NA,0.535627915698929,-Inf,0.0659084819162907,NA,0.0072995947803439,0.0423885475321854,-0.0209011089722552
"50","SM-GE5OW_S134_E1-50","Glutamatergic","Deep.Layers_on",154.324074931135,0.705216654579046,NA,0.305632108242158,-Inf,0.0891318912403931,NA,0.125287301810521,0.36652375208466,0.0806078442520661
"51","SM-GE5OW_S135_E1-50","Glutamatergic","Superficial.Layers_on",206.495457270105,0.943624872702311,NA,0.567569033878442,-Inf,0.196669309138448,NA,0.0912199392855683,0.151769585339441,0.188629666052087
"52","SM-GE5OW_S144_E1-50","Glutamatergic","Superficial.Layers_on",145.267009064324,0.663828467455654,NA,0.375451300081564,-Inf,0.0909588756111881,NA,0.0824365709283674,0.25864002160727,0.104916636023802
"53","SM-GE5PA_S001_E1-50","Glutamatergic","Superficial.Layers_on",165.662670596931,0.757030776948648,NA,0.340636197917593,-Inf,0.093504049523833,NA,-0.0552845754296544,0.192884726617634,-0.0125618410389295
"54","SM-GE5PA_S002_E1-50","Glutamatergic","Superficial.Layers_on",239.972924686861,1.0966072740934,NA,0.509560997492724,Inf,0.0491534677356506,NA,-0.0460686726119367,0.0451547034473186,-0.00859115602201621
"55","SM-GE5PA_S006_E1-50","Glutamatergic","Deep.Layers_on",146.084064535102,0.667562176055328,NA,0.297514577032973,-Inf,0.0580777718757398,NA,-0.0224303012929432,0.423132496959351,0.0891201307487605
"56","SM-GE5PA_S018_E1-50","Glutamatergic","Superficial.Layers_on",189.452410428632,0.865743048477926,NA,0.388410825825777,-Inf,0.0765073061927912,NA,0.359515154937718,0.138213314826726,0.0202292865653882
"57","SM-GE5PA_S020_E1-50","Glutamatergic","Superficial.Layers_on",217.358837007506,0.993267394902753,NA,0.586441928943575,-Inf,0.0826497027251828,NA,0.00910055604720516,0.0322321734790476,0.0644340332768098
"58","SM-GE5PA_S028_E1-50","Glutamatergic","Superficial.Layers_on",270.962403011714,1.23822028062628,NA,0.675995247278673,Inf,0.117754993398593,NA,0.0731265601114198,0.0792111317978529,0.0624556946763613
"59","SM-GE5PA_S031_E1-50","Glutamatergic","Superficial.Layers_on",209.34732465985,0.956657086767399,NA,0.538203567182815,-Inf,0.0356188676742215,NA,-0.00551297832262226,0.184920282085207,0.026030264941821
"60","SM-GE5PA_S032_E1-50","Glutamatergic","Deep.Layers_on",226.060017423078,1.03302928783033,NA,0.559034301287875,Inf,0.103141123135931,NA,0.22447508631045,0.314399404412574,0.0125726886285758
"61","SM-GE5PA_S035_E1-50","Glutamatergic","Deep.Layers_on",178.18813142899,0.814268531906759,NA,0.543824868691999,-Inf,0.342434758386851,NA,0.56533723750473,0.294323569105014,0.36081744454203
"62","SM-GE5PA_S047_E1-50","Glutamatergic","Superficial.Layers_on",198.394148626177,0.906604221309242,NA,0.451810240963849,-Inf,0.1385779580691,NA,0.0891045272059389,0.180625932962519,0.0475114130836929
"63","SM-GE5PA_S048_E1-50","Glutamatergic","Superficial.Layers_on",176.300152370397,0.805641010399109,NA,0.384479066032539,-Inf,0.3159793052688,NA,0.232084608358319,0.245581959231026,0.0796334460849899
"64","SM-GE5PA_S051_E1-50","Glutamatergic","Superficial.Layers_on",107.952592132732,0.493312309896906,NA,0.396768776444469,-Inf,0.0633085886388904,NA,0.0944373234674614,0.0739503874009762,0.0103027242411913
"65","SM-GE5PA_S056_E1-50","Glutamatergic","Superficial.Layers_on",182.10372632536,0.832161674857636,NA,0.51673001730008,-Inf,0.00485578018076237,NA,0.0384408311250966,0.0526633131254317,0.0109776286256524
"66","SM-GE5PA_S160_E1-50","Glutamatergic","Superficial.Layers_on",130.48097858286,0.596260559108917,NA,0.235272388283084,-Inf,0.013999751513979,NA,0.0828936353532941,0.622338834718692,0.0507644014278633
"67","SM-GE5PG_S035_E1-50","Glutamatergic","Deep.Layers_on",186.159702891973,0.850696321682082,NA,0.354737498813299,-Inf,0.217797443317256,NA,0.19810842559113,0.419754289978254,0.119946930679858
"68","SM-GE5PG_S061_E1-50","Glutamatergic","Deep.Layers_on",214.521503456976,0.980301596304429,NA,0.549480979434159,-Inf,0.00715772802752005,NA,0.0965360788397598,0.0635125648834067,0.0389758458772893
"69","SM-GE5PG_S065_E1-50","Glutamatergic","Superficial.Layers_on",217.008494908072,0.991666432230976,NA,0.607629293773739,-Inf,0.196636488856266,NA,0.341573544631941,0.18450342482275,0.229415709995646
"70","SM-GE5TO_S101_E1-50","Glutamatergic","Superficial.Layers_on",204.987124365172,0.936732224969394,NA,0.506109826708447,-Inf,0.0942337397130172,NA,0.146929062028589,0.0801812136916523,0.0448495596150403
"71","SM-GE5TO_S104_E1-50","Glutamatergic","Superficial.Layers_on",178.117842652761,0.813947332407271,NA,0.522154297611999,-Inf,0.0849729405927602,NA,-0.0114501977368916,0.0639017296029552,-0.0144499047869423
"72","SM-GE5TO_S107_E1-50","Glutamatergic","Superficial.Layers_on",171.873429318727,0.78541215872681,NA,0.391961125352951,-Inf,0.101804842736645,NA,0.122382729923337,0.403799974559878,0.0475073243603533
"73","SM-GE5TO_S111_E1-50","Glutamatergic","Superficial.Layers_on",169.10908218935,0.772779887089713,NA,0.376379505650233,-Inf,0.0375588519453404,NA,0.0631794993178558,0.171330474204155,0.0123073037961033
"74","SM-GE5TO_S114_E1-50","Glutamatergic","Deep.Layers_on",210.855003002207,0.963546743337526,NA,0.424709861824148,-Inf,0.0487808384099815,NA,-0.0585200709626875,0.261105314730929,0.0736910642504555
"75","SM-GE5TO_S115_E1-50","Glutamatergic","Superficial.Layers_on",186.255458764047,0.851133898487843,NA,0.471545662544668,-Inf,0.0866881756130489,NA,0.156062190306924,0.0719275599637727,0.0331233153405902
"76","SM-GE5TO_S116_E1-50","Glutamatergic","Superficial.Layers_on",206.446819230303,0.943402610843754,NA,0.511344713612661,-Inf,0.161793262084557,NA,0.127850614697251,0.208570625791511,0.0769361157526298
"77","SM-GE5TO_S118_E1-50","Glutamatergic","Superficial.Layers_on",227.81730884032,1.04105960438943,NA,0.518027528534836,Inf,0.124208591037916,NA,0.118764752292129,0.19412191870101,0.124436765685197
"78","SM-GE5TO_S123_E1-50","Glutamatergic","Superficial.Layers_on",205.68939042463,0.93994137896106,NA,0.479899569653565,-Inf,0.0808296408316084,NA,0.212218208477328,0.132763834210696,0.222254305140647
"79","SM-GE5TO_S124_E1-50","Glutamatergic","Superficial.Layers_on",221.118717103757,1.01044896598478,NA,0.398036724846419,Inf,0.121340318176027,NA,0.047312376064987,0.590536255639129,0.0862119496523067
"80","SM-GE5TO_S126_E1-50","Glutamatergic","Superficial.Layers_on",167.353518473079,0.764757465627332,NA,0.347328241954068,-Inf,0.141610928718342,NA,0.0606448704476354,0.278500947234918,0.0393907914052165
"81","SM-GE5TO_S127_E1-50","Glutamatergic","Deep.Layers_on",174.884056621864,0.799169859952952,NA,0.412954818803312,-Inf,0.123355001263392,NA,-0.0139333591538316,0.184374096922536,0.0245310886963076
"82","SM-GE5TO_S128_E1-50","Glutamatergic","Deep.Layers_on",215.499591698232,0.984771178368599,NA,0.468753317672808,-Inf,0.123670589862001,NA,0.199184447627897,0.296569354025067,0.131404081617739
"83","SM-GE5TO_S137_E1-50","Glutamatergic","Superficial.Layers_on",160.541978934851,0.733630688241332,NA,0.416542478989037,-Inf,0.214001518633427,NA,0.156583202487908,0.204820451660762,0.118991739332474
"84","SM-GE5TO_S147_E1-50","Glutamatergic","Superficial.Layers_on",159.55536039473,0.729122125163793,NA,0.321069670961276,-Inf,0.288181257006015,NA,0.00114529103795026,0.308144992828875,0.0371479472088707
"85","SM-GE5TO_S158_E1-50","Glutamatergic","Deep.Layers_on",196.54439655921,0.898151386163143,NA,0.582682905962574,-Inf,0.0745928392208994,NA,0.195797306821393,0.0607496194401502,0.0964841168218838
"86","SM-GE5TO_S167_E1-50","Glutamatergic","Deep.Layers_on",95.5125712745871,0.436464991055766,NA,0.2523593083327,-Inf,0.0676681779620936,NA,0.0170214930989016,0.193247666007825,0.0161315985419861
"87","SM-GE5U1_S179_E1-50","Glutamatergic","Deep.Layers_on",123.956300707212,0.566444657048765,NA,0.267897521175078,-Inf,0.0400296327831846,NA,0.11748433684998,0.45015204398857,0.0289760552075215
"88","SM-GE5U1_S183_E1-50","Glutamatergic","Superficial.Layers_on",154.002624208561,0.703747717193311,NA,0.212330353417966,-Inf,-0.0353633884411614,NA,0.000104167713571552,0.938810989325836,0.00927887134085656
"89","SM-GE5U1_S186_E1-50","Glutamatergic","Superficial.Layers_on",210.720114259125,0.962930340561878,NA,0.405789340314415,-Inf,0.0817392596632417,NA,0.0874960855559919,0.491276815556428,0.0217261894321967
"90","SM-GE5U1_S187_E1-50","Glutamatergic","Superficial.Layers_on",212.557908823856,0.971328533360518,NA,0.330542262113448,-Inf,0.0803808116677402,NA,0.0867859680897922,0.794848372609697,-0.0091614776604431
"91","SM-GE5U1_S188_E1-50","Glutamatergic","Superficial.Layers_on",199.092827167883,0.909796981376185,NA,0.350782455267942,-Inf,0.01615874926562,NA,0.0952102172844197,0.757483109224913,0.0297232590492167
"92","SM-GE5U1_S190_E1-50","Glutamatergic","Deep.Layers_on",198.945448025193,0.909123501065293,NA,0.43050677406403,-Inf,0.00778714122652881,NA,0.12695759570358,0.363541236796695,0.16179070544341
"93","SM-GE5U1_S191_E1-50","Glutamatergic","Superficial.Layers_on",209.347501347327,0.956657894178369,NA,0.614037427686356,-Inf,0.0517003153567189,NA,0.121891230323346,0.0350046112008514,0.0913488944253832
"94","SM-GE5U8_S006_E1-50","Glutamatergic","Superficial.Layers_on",227.124350149669,1.03789298239736,NA,0.500858639257395,Inf,0.202085563416606,NA,0.0466009870990222,0.147124079664205,0.0259841894357947
"95","SM-GE5U8_S007_E1-50","Glutamatergic","Superficial.Layers_on",209.017440148547,0.955149609391864,NA,0.487190613835579,-Inf,0.14450657777561,NA,0.141848970607513,0.2851076107447,0.285063813445037
"96","SM-GE5U8_S023_E1-50","Glutamatergic","Superficial.Layers_on",236.625745093536,1.0813116256592,NA,0.541588861723735,Inf,0.0389718649110394,NA,0.0741718015183925,0.180627607095984,0.0648091925400629
"97","SM-GE5U8_S025_E1-50","Glutamatergic","Deep.Layers_on",122.340399570134,0.559060453420593,NA,0.416433644047938,-Inf,0.0624137951407065,NA,0.179881460954234,0.150398782912424,0.0589873069705819
"98","SM-GE5U8_S026_E1-50","Glutamatergic","Superficial.Layers_on",168.674441162706,0.770793702556355,NA,0.512326930145983,-Inf,0.112560101435425,NA,0.231366804355319,0.0759765697677059,0.0596027755203721
"99","SM-GE5U8_S027_E1-50","Glutamatergic","Deep.Layers_on",99.0473274254329,0.452617810429959,NA,0.274847783936477,-Inf,0.440963942324043,NA,0.0282192285948127,0.126366610820749,0.0766977969542514
"100","SM-GE5U8_S028_E1-50","Glutamatergic","Superficial.Layers_on",186.828970411644,0.853754681833936,NA,0.442550432811988,-Inf,0.0768158333682682,NA,0.0404504619308477,0.150156296157955,0.0234113643954344
"101","SM-GE5U8_S029_E1-50","Glutamatergic","Superficial.Layers_on",162.829832814889,0.744085522719792,NA,0.490710249265105,-Inf,0.0956823214618675,NA,0.218687146707823,0.184981288706116,0.0776039514861485
"102","SM-GE5U8_S030_E1-50","Glutamatergic","Superficial.Layers_on",171.683080602744,0.784542319819636,NA,0.570686419595103,-Inf,0.0738413554058049,NA,0.203101679512656,0.134307175200798,0.129281389575988
"103","SM-GE5U8_S031_E1-50","Glutamatergic","Deep.Layers_on",144.127913606935,0.658623128703003,NA,0.488009634668019,-Inf,0.0975918964102549,NA,0.0101649040084329,0.134484941508387,0.0644035063889523
"104","SM-GE5U8_S032_E1-50","Glutamatergic","Deep.Layers_on",85.6184097938604,0.391251517640056,NA,0.212939914963717,-Inf,0.0956448302970106,NA,-0.106155310458333,0.335500086619173,0.0235075218187236
"105","SM-GE5U8_S036_E1-50","Glutamatergic","Superficial.Layers_on",245.0380978306,1.11975365913336,NA,0.496622855591546,Inf,0.0242268480494239,NA,0.0770132223345506,0.385604205150823,0.0317268878253338
"106","SM-GE5U8_S051_E1-50","Glutamatergic","Superficial.Layers_on",217.933668752301,0.995894210713515,NA,0.525008213904467,-Inf,0.0672746237554655,NA,0.0878511166866818,0.0787013973628293,-0.0288261498153663
"107","SM-GE5U8_S052_E1-50","Glutamatergic","Deep.Layers_on",172.364346272685,0.78765550806878,NA,0.28335347151663,-Inf,0.250479309320379,NA,-0.00813094276626294,0.660438903823361,0.0635485419666137
"108","SM-GE5U8_S053_E1-50","Glutamatergic","Superficial.Layers_on",193.733322847584,0.885305587478961,NA,0.532769531050459,-Inf,0.00652149463390742,NA,-0.0933158135753738,0.0450025816537033,0.0277494860114604
"109","SM-GE5U8_S054_E1-50","Glutamatergic","Superficial.Layers_on",92.5694757001572,0.423015890414586,NA,0.343551027709254,-Inf,-0.00524437537236997,NA,0.0761605361926368,0.204138995759208,0.0300099450845276
"110","SM-GE5U8_S055_E1-50","Glutamatergic","Superficial.Layers_on",161.485013812616,0.737940086512116,NA,0.361710041931259,-Inf,0.0648202619624235,NA,0.072461995699074,0.28510434769554,0.0574657191996999
"111","SM-GE5U8_S059_E1-50","Glutamatergic","Superficial.Layers_on",188.208924437662,0.860060674998876,NA,0.435662328374196,-Inf,-0.0026928178223838,NA,0.0726961336320981,0.118386083925432,0.0419095317611323
"112","SM-GE5U8_S060_E1-50","Glutamatergic","Superficial.Layers_on",129.754622921535,0.592941322562429,NA,0.342557457663333,-Inf,0.102623163567483,NA,0.103598425159948,0.173989744214635,0.0879522776182699
"113","SM-GE5U8_S064_E1-50","Glutamatergic","Superficial.Layers_on",216.916880314576,0.99124777987771,NA,0.475580797386085,-Inf,0.18332378014458,NA,0.106143596462562,0.493459438870871,0.0713428616423965
"114","SM-GE5U8_S065_E1-50","Glutamatergic","Superficial.Layers_on",241.420747728558,1.10322340914779,NA,0.383244054478129,Inf,0.0792700522763676,NA,0.0447929958186768,0.47236394424541,0.0486525664604794
"115","SM-GE5U8_S066_E1-50","Glutamatergic","Superficial.Layers_on",152.31673046728,0.696043667486661,NA,0.485363031629503,-Inf,0.0160458447661365,NA,0.00972357600273034,0.0452116419281166,-0.00532011283231798
"116","SM-GE5U8_S067_E1-50","Glutamatergic","Superficial.Layers_on",144.09360013833,0.658466326016532,NA,0.294067966450278,-Inf,0.0273782514436863,NA,0.095567772985589,0.48610693273673,0.0505772258308655
"117","SM-GE5U8_S068_E1-50","Glutamatergic","Superficial.Layers_on",186.770652920958,0.853488187667658,NA,0.459378187301082,-Inf,0.0688909895243452,NA,0.153502621678224,0.200848370007996,0.0928163021367328
"118","SM-GE5U8_S069_E1-50","Glutamatergic","Superficial.Layers_on",216.485331642894,0.989275726517483,NA,0.594687775203061,-Inf,0.101815761588026,NA,0.216885469637207,0.114758977543826,0.0960737969244588
"119","SM-GE5U8_S070_E1-50","Glutamatergic","Superficial.Layers_on",206.975541571982,0.945818719938634,NA,0.415362660756797,-Inf,0.121430526047134,NA,0.170317690972811,0.555881796863335,0.114106881486559
"120","SM-GE5U8_S072_E1-50","Glutamatergic","Superficial.Layers_on",178.905965072822,0.817548825283366,NA,0.298217040190181,-Inf,0.156183629980682,NA,0.320961704104329,0.640211141466896,0.130667403759874
