,ephys_session_id,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,stim_amp,threshold_v,peak_v,trough_v,fast_trough_v,slow_trough_v,adp_v,width,upstroke_downstroke_ratio,peak_t,fast_trough_t,trough_t,slow_trough_t,rheo_first_isi,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau
0,sub-775275376_ses-778169861_icephys.nwb,0.06927792004804863,16.00032000640013,0.01497999999999999,0.4862531929199673,0.026660000000000017,0.048945333333333334,0.0504,90.0,-32.93124771118164,13.668750762939453,-43.46875,-43.45000076293945,,,0.0007200000000000539,1.0333076533119954,0.5810000000000001,0.58314,0.58328,,0.1128,-60.89154472351074,50.0,0.3549090466309096,0.014037837274372578,-92.2437515258789,276.9375145435333,0.022415733419642196
1,sub-899526510_ses-901298794_icephys.nwb,0.0019989615465965693,37.00074001480029,0.01097999999999999,2.5186390744760256,0.010280000000000069,0.02727388888888889,0.016210000000000058,210.0,-40.09375381469727,25.60000038146973,-54.63750457763672,-54.56875228881836,,,0.000460000000000016,0.7986371631074777,0.52032,0.52162,0.52154,,,-78.06142730712891,170.0,1.1750235004700116,0.017921986058354378,-94.57500457763672,141.2501931190491,0.006241667157146818
2,sub-716843008_ses-718594865_icephys.nwb,0.023644453418114462,18.000360007200147,0.030800000000000164,0.21261626198060407,0.02651999999999988,0.05310470588235295,0.054019999999999964,130.0,-38.53125,40.00000381469727,-55.87500381469727,-55.84375,,,0.0005999999999999339,0.9081487756494259,0.5937399999999999,0.5953999999999999,0.5955600000000001,,,-69.41569434271918,90.0,0.42500854186003145,0.08854532241821289,-94.625,214.53139185905457,0.017537710413347923
3,sub-696533243_ses-697811564_icephys.nwb,0.004795173073563627,19.000380007600157,0.04749999999999988,0.05842040815390265,0.042100000000000026,0.05080222222222222,0.051300000000000116,300.0,-33.71875,30.46875,-50.84375381469727,-49.90625381469727,-50.84375381469727,,0.0010200000000000207,1.2806377579471675,0.5687800000000001,0.5724400000000001,0.57694,0.57694,0.07757999999999997,-77.0399684906006,260.0,0.1500030000600011,0.025109492242336277,-88.34375762939453,95.78132629394531,0.006328875450053099
4,sub-815493543_ses-817996130_icephys.nwb,-0.00735469767855285,11.000220004400088,0.009220000000000006,0.12874482135376242,0.01646000000000003,0.008896000000000005,0.008659999999999946,499.9999694824219,-26.962499618530273,26.66250228881836,-51.38750457763672,-50.96875,,,0.000419999999999976,0.5299804746145219,0.51588,0.5169400000000001,0.5167200000000001,,,-67.3425516764323,440.0,0.1785750857092374,0.09679943323135376,-76.0999984741211,29.050741344690323,0.008597133666154567
5,sub-677346941_ses-680804382_icephys.nwb,0.04946779477231925,14.000070000349998,0.02693499999999993,0.3473581981030789,0.025325000000000042,0.057804999999999995,0.053970000000000073,119.99999237060548,-50.5,26.468751907348636,-64.59375762939453,-64.53125,,,0.00045500000000009416,0.8442671505310417,0.5712349999999999,0.572495,0.572395,,,-76.12934816800632,80.0,0.4557626868665402,0.1454310417175293,-100.87500762939452,213.5937064886093,0.015751520780765922
6,sub-746220061_ses-750241324_icephys.nwb,0.023589395883728246,29.00058001160023,0.014000000000000012,0.3495955840162404,0.018859999999999988,0.034259285714285714,0.03561999999999998,100.0,-29.19375228881836,9.625000953674316,-40.525001525878906,-39.79375076293945,,,0.0006599999999999938,1.0029251611185903,0.6199399999999999,0.6227600000000001,0.6428,,,-58.57240724563599,40.0,0.390748547273826,0.1263744980096817,-78.21875,339.9997353553772,0.026153614991374283
7,sub-755664569_ses-757531692_icephys.nwb,0.19326914745341814,7.000140002800058,0.0042999999999999705,0.5840946670501296,0.02624000000000004,0.015536666666666662,0.012500000000000013,119.99999237060548,-28.431251525878906,32.425003051757805,-35.16250228881836,-35.14999771118164,,,0.0006000000000000449,1.0680787293107614,0.5672200000000001,0.56896,0.56886,,0.009099999999999995,-63.217103004455566,70.0,0.08363339080250555,0.08807918429374695,-83.10000610351562,256.5625905990601,0.017262345486748112
8,sub-799064387_ses-803568936_icephys.nwb,0.016118524558396692,29.00058001160023,0.018279999999999963,0.2417544484941145,0.011720000000000064,0.034744285714285714,0.03648000000000007,70.0,-33.893749237060554,16.118749618530273,-50.1187515258789,-49.00000381469727,-50.1187515258789,,0.0011200000000000099,1.4142402927336897,0.6005400000000001,0.6090800000000001,0.61692,0.61692,0.12651999999999994,-60.32365036010742,29.99999809265137,0.5071529833672539,0.02234326489269733,-97.10000610351562,343.40149164199835,0.02068767603680375
9,sub-693264805_ses-694874709_icephys.nwb,0.6258305261381172,4.000080001600033,0.02500000000000013,1.079559194090972,0.009379999999999944,0.20921333333333333,0.07533999999999996,170.0,-42.53125,44.78125381469727,-51.34375381469727,-51.09375381469727,,,0.0005999999999999339,1.0676672122839743,0.5259799999999999,0.52786,0.5283199999999999,,,-76.97679328918456,130.0,0.10214490004085797,0.06268296390771866,-98.93750762939452,251.04165077209475,0.008459999790798915
10,sub-864489736_ses-867128796_icephys.nwb,-0.0011432868742752473,23.000460009200182,0.045219999999999934,0.05365022266339122,0.044240000000000064,0.04325363636363636,0.04307000000000005,220.0,-30.01249885559082,21.19999885559082,-45.58749771118164,-44.55624771118164,,,0.0009400000000000519,1.1851548605461921,0.57572,0.5815400000000001,0.5854400000000001,,,-65.50177695534445,180.0,0.4941276689344747,0.03521854057908058,-79.50000762939453,124.74998086690904,0.009049696954798495
11,sub-767486862_ses-770249536_icephys.nwb,0.07710495785024399,11.000220004400088,0.029680000000000036,0.3957949518353749,0.0353,0.076168,0.07894000000000001,100.0,-40.318748474121094,21.07499885559082,-52.47500228881836,-52.36250305175781,,,0.0005399999999999848,0.8971102285881961,0.5987399999999999,0.6002000000000001,0.62512,,,-69.37643241882324,59.99999618530274,0.26000521269275123,0.2830584347248077,-88.35624694824219,248.9059269428253,0.026263274618596368
12,sub-839065509_ses-842844480_icephys.nwb,0.20105541383856976,7.000140002800058,0.04592000000000007,0.7138436744996504,0.05171999999999999,0.15442999999999998,0.12197999999999998,160.0,-38.64999771118164,31.22500228881836,-50.05000305175781,-49.5250015258789,,,0.000460000000000016,0.8710353399958692,0.6427,0.6439199999999999,0.6701199999999999,,,-67.91338417746805,119.99999237060548,0.1948314613586068,0.1794915646314621,-84.77500915527344,148.31252396106717,0.01943361612054596
13,sub-809076455_ses-813017275_icephys.nwb,-0.0017294300920003614,92.00184003680073,0.015279999999999959,0.29299266034796784,0.06356000000000006,0.010269890109890108,0.009700000000000042,239.9999847412109,-35.56875228881836,19.131250381469727,-59.66875457763672,-58.78125,,,0.00034000000000000696,0.4296903272070877,0.5172800000000001,0.51826,0.51798,,0.014120000000000018,-66.45139906141493,200.0,1.4000285028386403,0.15127284824848175,-81.56250762939453,127.93754041194916,0.008690013346308619
14,sub-743050319_ses-745638568_icephys.nwb,0.04798261657257413,14.000280005600116,0.028140000000000054,0.7211496998072517,0.02642,0.07144923076923076,0.05701999999999996,80.0,-39.16250228881836,27.01250076293945,-53.9000015258789,-53.81875228881836,,,0.00048000000000003606,0.833104375137157,0.64828,0.64962,0.64952,,,-59.205062018500435,40.0,0.3888008777138346,0.11832328885793685,-77.9625015258789,265.3125524520874,0.024545384161474643
15,sub-839065452_ses-841765354_icephys.nwb,0.07359001832985332,13.000260005200104,0.02559999999999996,0.4770402359755212,0.04144000000000003,0.07657833333333333,0.07605,140.0,-39.43124771118164,37.77499771118164,-52.90625381469727,-52.61874771118164,,,0.0004599999999999049,0.8335708139564305,0.60682,0.608,0.6078399999999999,,,-68.93588409423828,100.0,0.3050060911572787,0.16089458763599396,-88.20000457763672,182.43755400180817,0.020845961950927184
16,sub-710328078_ses-711876364_icephys.nwb,-0.05229864001215024,26.00052001040021,0.35918000000000005,1.938666251425339,0.10724000000000002,0.035512800000000004,0.01303999999999994,310.0,-32.750003814697266,17.5,-53.34375381469727,-53.03125,,,0.00038000000000004697,0.5360110642578431,0.5127200000000001,0.5138400000000001,0.5137,,0.01329999999999987,-72.32605641682943,270.0,0.6290911316715763,0.049591928720474236,-87.50000762939453,144.53105628490445,0.007418209532556958
