cell_specimen_id,v_baseline,rheobase_i,fi_fit_slope,sag,vm_for_sag,input_resistance,tau,hero_adapt,hero_avg_rate,hero_first_isi,hero_isi_cv,hero_latency,hero_mean_isi,hero_median_isi,hero_stim_amp,rheo_threshold_v,rheo_trough_v,rheo_fast_trough_v,rheo_slow_trough_v,rheo_adp_v,rheo_width,rheo_upstroke_downstroke_ratio,rheo_peak_t,rheo_fast_trough_t,rheo_trough_t,rheo_slow_trough_t,rheo_peak_v,qc_blowout_mv,qc_electrode_0_pa,qc_recording_date,qc_seal_gohm,qc_input_resistance_mohm,qc_initial_access_resistance_mohm,qc_input_access_resistance_ratio,file_id,file_name
786465214,-68.30429285222834,150.0,0.17845184489896698,0.08355621993541718,-79.26250457763672,98.03134948015213,0.017642600006709933,0.14509619044935326,8.000160003200065,0.012419999999999988,0.37214410637658496,0.054660000000000035,0.12633999999999998,0.14413999999999993,190.0,-37.693748474121094,-50.32500076293945,-46.66875457763672,,,0.0009600000000000721,1.36837433084433,0.63058,0.6329600000000001,0.7602399999999999,,52.16250228881836,,-25.40062522888184,2018-11-28 05:42:55,3.143189248,82.14083199999999,6.284453500000001,0.07650827666318256,786465191,sub-786359945_ses-786465191_icephys.nwb
653804581,-77.12364127419211,160.0,0.12400248468836378,0.04840861633419991,-87.46875,91.09371155500412,0.01840838299923793,0.06905664818351033,5.000100002000041,0.12884000000000007,0.17552430864199733,0.06001999999999996,0.18435,0.19973,200.0,-45.40625381469727,-58.34375381469727,-53.56250381469727,,,0.00099999999999989,1.3535068005301762,0.6425399999999999,0.6449400000000001,0.7168800000000001,,42.96875381469727,,-52.602500915527344,2017-12-19 20:27:00,3.79361792,114.403224,7.766984,0.0678913034828459,653804519,sub-653718968_ses-653804519_icephys.nwb
770516177,-71.96295166015625,170.0,0.09310531038206968,0.010965588502585888,-80.23124694824219,109.8434403538704,0.01912010979965335,0.009926005504274707,5.000100002000041,0.17614000000000007,0.04126356133264968,0.09443999999999997,0.17904999999999996,0.18045,210.0,-33.206249237060554,-49.81250381469727,-44.275001525878906,,,0.0012199999999999989,1.4101470041278863,0.7461399999999999,0.7490000000000001,0.8131200000000001,,34.775001525878906,,32.75749969482422,2018-10-31 01:07:45,4.825352704,85.19416,10.733383,0.12598730945877046,770516164,sub-770227957_ses-770516164_icephys.nwb
720878801,-71.49806833267213,300.0,0.045780136381948416,0.0926765203475952,-79.84375,70.3125,0.018002319593354268,,1.0000200004000082,,,0.060200000000000024,,,340.0,-31.531251907348636,-47.9375,-39.0625,,,0.0010200000000000207,1.6110080116888597,0.61164,0.6145799999999999,0.7015,,64.0,,29.16250038146973,2018-07-18 06:48:41,2.644147456,84.683424,6.8995405,0.08147451028905019,720878765,sub-720619787_ses-720878765_icephys.nwb
770662671,-63.72195816040039,170.0,0.10500210004200104,0.06659306585788727,-71.125,92.03128516674042,0.025212276944363458,0.050143008433000166,6.000120002400049,0.13957999999999993,0.13549883722195874,0.08508000000000003,0.181504,0.18055999999999994,210.0,-27.95000076293945,-44.09375,-41.63125228881836,,,0.0010200000000000207,1.3657436813827533,0.72372,0.72612,0.78474,,58.83125305175781,,-58.78874969482422,2018-10-31 05:48:45,2.44284416,82.02121600000001,7.207689500000001,0.08787591615320603,770662658,sub-770227957_ses-770662658_icephys.nwb
794299406,-86.57777099609375,280.0,0.14500290005800073,0.00836936291307211,-95.0437469482422,64.15633857250214,0.018613922905118537,0.11934520112591344,8.000160003200065,0.020299999999999985,0.3416456759970802,0.11714000000000002,0.11400857142857145,0.12855999999999998,320.0,-40.60000228881836,-60.81875228881836,-50.36250305175781,,,0.0010800000000000811,1.339466149817775,0.8428399999999999,0.8454799999999999,1.49988,,33.231250762939446,,26.32687568664551,2018-12-12 22:33:48,2.6671912960000004,77.82494399999999,17.719542,0.2276846097055977,794299380,sub-793165711_ses-794299380_icephys.nwb
676983694,-72.38848419189453,220.0,-3.2100843688173755e-18,0.051353756338357925,-80.28125,62.65636533498764,0.009808826210889595,,1.0000200004000082,,,0.03811999999999993,,,260.0,-36.81250381469727,-48.96875,-45.84375381469727,,,0.0008200000000000429,1.1993752179143444,0.5800000000000001,0.58206,0.6272399999999999,,54.0,,-34.220001220703125,2018-03-27 20:22:13,2.516155136,97.425352,8.309312499999999,0.08528901696962819,676983606,sub-676839274_ses-676983606_icephys.nwb
768848534,-69.08679707845053,220.0,0.13620960867837692,0.04459549486637116,-75.9749984741211,98.74972701072693,0.016593826348296717,0.08455362298330964,7.000140002800058,0.07267999999999998,0.2347843992345116,0.0625,0.14772333333333332,0.16366999999999993,260.0,-40.81250381469727,-48.4937515258789,-48.36874771118164,,,0.0014600000000000168,1.6434847039808518,0.65168,0.65546,0.6557000000000001,,23.57500076293945,,18.875,2018-10-25 22:47:30,1.0272208,456.86313600000005,15.9381,0.034885940107892616,768848501,sub-768678784_ses-768848501_icephys.nwb
611926705,-72.42423986619518,90.0,0.1007911433984926,0.042784977704286575,-89.65625762939453,147.26562798023227,0.03875106531216903,0.2681685036877495,5.000100002000041,0.0259999999999998,0.5016274460050534,0.10820000000000007,0.19046,0.23956999999999995,130.0,-41.46875,-56.53125381469727,-52.03125381469727,,,0.0011200000000000099,1.4332739812715385,0.7776000000000001,0.7803399999999999,0.8889600000000001,,41.34375381469727,,51.102500915527344,2017-08-22 21:22:11,1.116956032,90.601528,7.2619685,0.08015282589936011,611926417,sub-611526465_ses-611926417_icephys.nwb
677060617,-80.53625421938689,280.0,0.09341504195353376,0.0043615875765681275,-86.59375762939453,47.031208872795105,0.012283986299848918,0.1420349685489472,7.000140002800058,0.031140000000000168,0.35003315331132445,0.06915999999999989,0.13332333333333335,0.15020999999999995,320.0,-43.90625381469727,-55.28125,-51.40625381469727,-55.28125,,0.0008399999999999519,1.3589630571756464,0.6447799999999999,0.6471199999999999,0.7155799999999999,0.7155799999999999,47.81250381469727,,-2.470000028610229,2018-03-27 21:32:05,2.263032576,90.227488,7.151928,0.07926551163654252,677060420,sub-676839274_ses-677060420_icephys.nwb
653854241,-75.38177967071533,190.0,0.06827059618115439,0.03235254436731338,-86.4375,97.96874970197678,0.025531884950248256,,1.0000200004000082,,,0.26547999999999994,,,190.0,-39.84375381469727,-55.56250381469727,-51.34375381469727,,,0.0011999999999998678,1.4603171756475426,0.7666,0.7699400000000001,0.8317399999999999,,32.0,,-47.25249862670898,2017-12-19 22:24:04,2.156040448,75.959544,7.032258000000001,0.09257899178541673,653854226,sub-653718968_ses-653854226_icephys.nwb
689323433,-55.016994900173614,40.0,0.1312526240590701,0.03032494336366653,-74.43750762939453,183.43761563301086,0.02987174988862005,,1.0000200004000082,,,0.17642000000000002,,,40.0,-38.9375,-54.43750381469727,-54.40625,,,0.0009000000000001228,1.1821603126565896,0.6774800000000001,0.6797599999999999,0.6798,,49.50000381469727,,48.33000183105469,2018-04-25 00:54:46,0.8884010880000001,136.054544,18.777712,0.1380160592063724,689323420,sub-689168779_ses-689323420_icephys.nwb
768852834,-60.149772389729826,20.0,0.27794674114725554,0.05621015280485153,-99.1187515258789,324.0818679332733,0.0367948931534224,0.06592337143172344,14.000280005600116,0.01794000000000007,0.29349147703213146,0.03617999999999999,0.06926923076923076,0.07391999999999987,59.99999618530274,-33.612499237060554,-43.14375305175781,-42.64375305175781,-43.14375305175781,,0.0012400000000000186,1.735506471152061,0.644,0.6482,0.6979000000000001,0.6979000000000001,45.32500457763672,,-82.98937225341797,2018-10-25 23:15:07,3.01768192,315.59024,14.949695000000002,0.04737058725263494,768852808,sub-768678784_ses-768852808_icephys.nwb
696109866,-64.16549110412598,100.0,0.10000200004000076,0.005556023214012384,-83.18750762939453,226.56230628490448,0.03342583906873377,0.18437869629146428,5.000100002000041,0.06357999999999997,0.4608253296083167,0.10186000000000006,0.21851,0.23258,100.0,-34.4375,-45.84375381469727,-45.78125,,,0.00091999999999981,1.3027035126628934,0.6029199999999999,0.60518,0.60524,,48.5,,-4.712500095367432,2018-05-09 06:18:36,0.950068032,141.534272,7.9047079999999985,0.05585013359873713,696109719,sub-695464588_ses-696109719_icephys.nwb
720862326,-71.3086166381836,350.0,0.05393228523903641,0.10729613900184633,-76.84375,44.375114142894745,0.01784415060200466,0.31538444052492964,5.000100002000041,0.009360000000000037,0.5529714096903618,0.08001999999999998,0.22010500000000002,0.28845,390.0,-35.375003814697266,-42.1875,-42.00000381469727,,,0.0010599999999998386,1.70523887187776,0.62446,0.62738,0.6275,,56.40625381469727,,-82.81749725341797,2018-07-18 05:30:02,3.049716992,51.509952,7.302230000000001,0.14176347902634426,720862313,sub-720619787_ses-720862313_icephys.nwb
758303274,-72.96606731414795,110.0,0.23000460009200174,0.0279869232326746,-81.76875305175781,95.93753516674042,0.014101991932611324,0.028565126367937087,11.000220004400088,0.05955999999999995,0.13520337179558653,0.06890000000000007,0.092764,0.09606000000000003,150.0,-30.82500076293945,-46.34375,-42.87500381469727,-46.34375,,0.000920000000000032,1.3193401214791234,0.7513,0.7539600000000001,0.80592,0.80592,61.20000457763672,,-45.39250183105469,2018-09-26 04:26:45,4.75124992,153.439648,9.772257000000002,0.06368795241240388,758303261,sub-758233315_ses-758303261_icephys.nwb
798173253,-62.27443452314897,29.99999809265137,0.380007590805808,0.14354999363422394,-100.91875457763672,314.5558536052704,0.0350945127952424,0.040184446170865695,22.000440008800176,0.010780000000000012,0.2559721959315437,0.028340000000000032,0.04624190476190476,0.051699999999999864,70.0,-33.206249237060554,-41.90625381469727,-41.79375076293945,,,0.0008999999999999008,1.407216234219428,0.58812,0.5907399999999999,0.59096,,57.19375228881836,,-63.06687545776367,2018-12-19 01:10:36,2.210212608,349.472928,18.94445,0.05420863386591136,798172866,sub-797676582_ses-798172866_icephys.nwb
592598069,-54.113222616690166,90.0,0.0787019391373034,0.0050248783081769935,-68.34375,118.88020485639572,0.027349429196369325,,1.0000200004000082,,,0.06048000000000009,,,130.0,-35.062503814697266,-56.43750381469727,-56.34375381469727,,,0.0011200000000000099,1.1458862478017364,0.5912999999999999,0.5942399999999999,0.5944799999999999,,32.500003814697266,,-0.1550000011920929,2017-05-31 23:13:57,1.360550016,94.167144,11.177684,0.11870046733072845,592598056,sub-592433014_ses-592598056_icephys.nwb
769293848,-64.30581919352214,50.0,0.16617979418411902,0.3224309682846069,-78.0,205.1561176776886,0.03769789157037115,0.13143433150506842,8.000160003200065,0.03276000000000001,0.3415493071297063,0.04502000000000006,0.13328857142857142,0.14560000000000006,90.0,-43.69375228881836,-57.61249923706055,-57.068748474121094,,,0.0009000000000000119,1.3584588701970857,0.6389,0.6415000000000001,0.72706,,47.69375228881836,,93.77562713623048,2018-10-26 18:36:03,1.5501291519999998,101.285064,7.309552,0.07216811355324809,769293657,sub-768678784_ses-769293657_icephys.nwb
768857541,-77.35329151153564,150.0,0.1850037000740011,0.020797720178961757,-84.80625915527344,93.281552195549,0.014779349175346547,0.04135780960315705,11.000220004400088,0.045379999999999976,0.17722704777751255,0.08354000000000006,0.08436399999999998,0.08845999999999993,190.0,-37.06250381469727,-48.09375,-47.8062515258789,,,0.0009600000000000721,1.2582405734110165,0.76464,0.7669199999999999,0.81692,,41.53125381469727,,-17.188749313354492,2018-10-25 23:43:15,2.987127552,116.59226399999999,10.590369,0.09083251869952537,768857387,sub-768678784_ses-768857387_icephys.nwb
811939096,-70.52588514848189,90.0,0.16465846558310482,0.018589673563838,-85.71250915527344,129.81261312961578,0.02586699977902541,0.01542823372994859,9.000180003600073,0.08939999999999992,0.06905974368010231,0.08808000000000005,0.10514999999999998,0.10555000000000003,130.0,-37.96875,-52.94375228881836,-50.59375381469727,-52.94375228881836,,0.001000000000000112,1.3284904736452168,0.9035,0.90614,0.956,0.956,45.76250076293945,,27.3174991607666,2019-01-23 03:41:27,2.19468928,118.13670400000001,14.595509,0.12354762326871754,811939078,sub-811677083_ses-811939078_icephys.nwb
770307286,-68.43212604522705,190.0,0.10000202292864396,0.05060926079750061,-74.61249542236328,82.18745887279509,0.023020202418363903,0.3063478747737305,5.000100002000041,0.012560000000000016,0.5404406373350751,0.08057999999999997,0.19541,0.2540199999999999,230.0,-38.36249923706055,-49.81875228881836,-47.86249923706055,,,0.0011200000000000099,1.4369614640997137,0.7008800000000001,0.7035399999999999,0.8184400000000001,,39.099998474121094,,-12.68000030517578,2018-10-30 23:14:24,1.2403257600000002,66.70776,12.924485,0.19374784882598367,770307186,sub-770227957_ses-770307186_icephys.nwb
774420848,-65.09543193470347,150.0,0.10482137353590447,0.14183475077152252,-70.01250457763672,73.74992221593855,0.016763650728482002,0.24332117606812886,4.000080001600033,0.13412000000000002,0.3745288991245375,0.047980000000000016,0.2503733333333333,0.2532399999999999,190.0,-42.91250228881836,-56.2125015258789,-54.756248474121094,,,0.0011599999999999386,1.7521742008403205,0.61692,0.62036,0.68682,,50.5625,,23.489999771118164,2018-11-07 02:02:38,1.364673408,63.89312,7.068038499999999,0.11062284170815262,774420835,sub-774230643_ses-774420835_icephys.nwb
793647709,-69.957581837972,10.0,0.26325828273322505,0.10067681968212128,-102.04999542236328,300.62523484230036,0.04187304074925618,0.02722150798812943,15.000300006000122,0.03859999999999997,0.17879187139484393,0.025780000000000025,0.06599714285714284,0.06882000000000005,59.99999618530274,-48.12500381469727,-64.41874694824219,-63.65625381469727,,,0.0013599999999998056,2.1077500305156707,1.0849,1.0908,1.10066,,41.181251525878906,,-5.184374809265137,2018-12-12 03:49:31,1.765789824,398.050272,15.899299,0.03994294218193625,793647652,sub-793165711_ses-793647652_icephys.nwb
811954359,-59.89706516265869,20.0,0.22500452075335986,0.04758541285991669,-99.73125457763672,245.2416718006134,0.048590166429227234,0.07067571025733857,12.000240004800098,0.02642,0.35026843711797423,0.048460000000000066,0.08050545454545452,0.09392,59.99999618530274,-38.26875305175781,-46.30624771118164,-45.9375,,,0.001380000000000048,2.138631581920847,0.8897799999999999,0.8947200000000001,0.8965000000000001,,49.18124771118164,,-30.837499618530273,2019-01-23 03:53:29,2.495431936,197.739568,6.435706,0.03254637433009867,811954336,sub-811677083_ses-811954336_icephys.nwb
571511167,-72.58536315917969,70.0,0.11873196799050258,0.09086824208498,-93.34375762939452,152.71642804145813,0.028485775139216612,0.03550661107130103,7.000140002800058,0.1087800000000001,0.12708607206163672,0.10149999999999992,0.1489533333333333,0.15677999999999992,110.0,-42.46875381469727,-55.53125381469727,-55.40625381469727,,,0.0012399999999999078,1.4186237204678946,0.69868,0.7017599999999999,0.7657799999999999,,26.40625,,-124.0,2017-03-01 01:18:51,0.96541312,163.68443200000002,24.478086,0.14954437450716146,571511135,sub-571364629_ses-571511135_icephys.nwb
793375469,-71.96245613098145,180.0,0.0137145618141554,0.1542707234621048,-81.29375457763672,67.01564788818361,0.02021663566795141,0.3149392388641666,5.000100002000041,0.012560000000000016,0.5407015585588978,0.05581999999999998,0.188865,0.24255,220.0,-43.775001525878906,-51.23125457763672,-51.16875457763672,,,0.0009599999999999608,1.5539294888265496,0.5810000000000001,0.5837800000000001,0.58404,,47.20625305175781,,22.63687515258789,2018-12-11 21:48:14,2.8687475200000003,56.796032,6.3240525000000005,0.1113467310533243,793375116,sub-793165711_ses-793375116_icephys.nwb
